ss,task,seed,K,ok,mean_cand,regret_B5,regret_B10,regret_B25,err
7609,125923,4,3,1,3.0,0.0271472727840395,0.02262324768178825,0.01809922257953711,
7609,125923,4,8,1,8.0,0.0271472727840395,0.013575197477286305,0.013575197477286305,
7609,125923,4,13,1,13.0,0.0271472727840395,0.013575197477286305,0.009048050204502056,
7609,125923,4,20,1,20.0,0.0271472727840395,0.009048050204502056,0.009048050204502056,
7609,125923,4,35,1,35.0,0.0271472727840395,0.01809922257953711,0.01809922257953711,
7609,125923,4,50,1,50.0,0.0271472727840395,0.02262324768178825,0.013575197477286305,
7609,145878,0,1,1,1.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,0,5,1,5.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,0,2,1,2.0,0.010256604786609946,0.010256604786609946,0.005126843416806248,
7609,145878,0,8,1,8.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,0,13,1,13.0,0.010256604786609946,0.010256604786609946,0.005126843416806248,
7609,145878,0,3,1,3.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,0,35,1,35.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,0,20,1,20.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,0,50,1,50.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,1,1,1,1.0,0.020513209573220115,0.015383448203416195,0.015383448203416195,
7609,145878,1,2,1,2.0,0.020513209573220115,0.020513209573220115,0.015383448203416195,
7609,145878,1,3,1,3.0,0.020513209573220115,0.020513209573220115,0.020513209573220115,
7609,145878,1,5,1,5.0,0.020513209573220115,0.015383448203416195,0.015383448203416195,
7609,145878,1,8,1,8.0,0.020513209573220115,0.020513209573220115,0.020513209573220115,
7609,145878,1,13,1,13.0,0.020513209573220115,0.020513209573220115,0.010256604786609946,
7609,145878,1,20,1,20.0,0.020513209573220115,0.020513209573220115,0.0,
7609,145878,1,35,1,35.0,0.020513209573220115,0.020513209573220115,0.0,
7609,145878,1,50,1,50.0,0.020513209573220115,0.020513209573220115,0.005126843416806248,
7609,145878,2,1,1,1.0,0.03076981435983006,0.03076981435983006,0.025640052990026363,
7609,145878,2,2,1,2.0,0.03076981435983006,0.03076981435983006,0.015383448203416195,
7609,145878,2,3,1,3.0,0.03076981435983006,0.020513209573220115,0.015383448203416195,
7609,145878,2,5,1,5.0,0.03076981435983006,0.03076981435983006,0.03076981435983006,
7609,145878,2,8,1,8.0,0.03076981435983006,0.005126843416806248,0.005126843416806248,
7609,145878,2,13,1,13.0,0.03076981435983006,0.0,0.0,
7609,145878,2,20,1,20.0,0.03076981435983006,0.010256604786609946,0.005126843416806248,
7609,145878,2,35,1,35.0,0.03076981435983006,0.0,0.0,
7609,145878,2,50,1,50.0,0.03076981435983006,0.015383448203416195,0.005126843416806248,
7609,145878,3,1,1,1.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,2,1,2.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,3,1,3.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,5,1,5.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,20,1,20.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,8,1,8.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,13,1,13.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,35,1,35.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,3,50,1,50.0,0.010256604786609946,0.010256604786609946,0.010256604786609946,
7609,145878,4,1,1,1.0,0.025640052990026363,0.010256604786609946,0.0,
7609,145878,4,2,1,2.0,0.025640052990026363,0.025640052990026363,0.020513209573220115,
7609,145878,4,3,1,3.0,0.025640052990026363,0.010256604786609946,0.010256604786609946,
7609,145878,4,5,1,5.0,0.025640052990026363,0.020513209573220115,0.020513209573220115,
7609,145878,4,13,1,13.0,0.025640052990026363,0.020513209573220115,0.020513209573220115,
7609,145878,4,8,1,8.0,0.025640052990026363,0.015383448203416195,0.015383448203416195,
7609,145878,4,35,1,35.0,0.025640052990026363,0.015383448203416195,0.015383448203416195,
7609,145878,4,20,1,20.0,0.025640052990026363,0.020513209573220115,0.020513209573220115,
7609,145878,4,50,1,50.0,0.025640052990026363,0.015383448203416195,0.015383448203416195,
5527,146064,0,1,1,1.0,0.01944455598765682,0.005555366790119254,0.0,
5527,146064,0,2,1,2.0,0.01944455598765682,0.0,0.0,
5527,146064,0,3,1,3.0,0.01944455598765682,0.0,0.0,
5527,146064,0,5,1,5.0,0.01944455598765682,0.0,0.0,
5527,146064,0,8,1,8.0,0.01944455598765682,0.0,0.0,
5527,146064,0,13,1,13.0,0.01944455598765682,0.0,0.0,
5527,146064,0,20,1,20.0,0.01944455598765682,0.0,0.0,
5527,146064,0,35,1,35.0,0.01944455598765682,0.0,0.0,
5527,146064,0,50,1,50.0,0.01944455598765682,0.0,0.0,
5527,146064,1,1,1,1.0,0.12222270271606006,0.01944455598765682,0.0,
5527,146064,1,2,1,2.0,0.12222270271606006,0.01944455598765682,0.0,
5527,146064,1,3,1,3.0,0.12222270271606006,0.12222270271606006,0.0,
5527,146064,1,5,1,5.0,0.12222270271606006,0.0,0.0,
5527,146064,1,8,1,8.0,0.12222270271606006,0.0,0.0,
5527,146064,1,13,1,13.0,0.12222270271606006,0.0,0.0,
5527,146064,1,35,1,35.0,0.12222270271606006,0.0,0.0,
5527,146064,1,20,1,20.0,0.12222270271606006,0.0,0.0,
5527,146064,1,50,1,50.0,0.12222270271606006,0.0,0.0,
5527,146064,2,1,1,1.0,0.0,0.0,0.0,
5527,146064,2,2,1,2.0,0.0,0.0,0.0,
5527,146064,2,3,1,3.0,0.0,0.0,0.0,
5527,146064,2,5,1,5.0,0.0,0.0,0.0,
5527,146064,2,13,1,13.0,0.0,0.0,0.0,
5527,146064,2,8,1,8.0,0.0,0.0,0.0,
5527,146064,2,20,1,20.0,0.0,0.0,0.0,
5527,146064,2,35,1,35.0,0.0,0.0,0.0,
5527,146064,3,3,1,3.0,0.0,0.0,0.0,
5527,146064,2,50,1,50.0,0.0,0.0,0.0,
5527,146064,3,2,1,2.0,0.0,0.0,0.0,
5527,146064,3,1,1,1.0,0.0,0.0,0.0,
5527,146064,3,5,1,5.0,0.0,0.0,0.0,
5527,146064,3,8,1,8.0,0.0,0.0,0.0,
5527,146064,3,20,1,20.0,0.0,0.0,0.0,
5527,146064,3,13,1,13.0,0.0,0.0,0.0,
5527,146064,3,35,1,35.0,0.0,0.0,0.0,
5527,146064,3,50,1,50.0,0.0,0.0,0.0,
5527,146064,4,1,1,1.0,0.0,0.0,0.0,
5527,146064,4,3,1,3.0,0.0,0.0,0.0,
5527,146064,4,2,1,2.0,0.0,0.0,0.0,
5527,146064,4,5,1,5.0,0.0,0.0,0.0,
5527,146064,4,8,1,8.0,0.0,0.0,0.0,
5527,146064,4,13,1,13.0,0.0,0.0,0.0,
5527,146064,4,35,1,35.0,0.0,0.0,0.0,
5527,146064,4,20,1,20.0,0.0,0.0,0.0,
5527,146064,4,50,1,50.0,0.0,0.0,0.0,
5527,146065,0,1,1,1.0,0.344262173945171,0.344262173945171,0.344262173945171,
5527,146065,0,2,1,2.0,0.344262173945171,0.0,0.0,
5527,146065,0,3,1,3.0,0.344262173945171,0.0,0.0,
5527,146065,0,5,1,5.0,0.344262173945171,0.0,0.0,
5527,146065,0,8,1,8.0,0.344262173945171,0.0,0.0,
5527,146065,0,13,1,13.0,0.344262173945171,0.344262173945171,0.344262173945171,
5527,146065,0,20,1,20.0,0.344262173945171,0.19672159412793422,0.13114855045690776,
5527,146065,0,35,1,35.0,0.344262173945171,0.344262173945171,0.0,
5527,146065,0,50,1,50.0,0.344262173945171,0.344262173945171,0.344262173945171,
5527,146065,1,1,1,1.0,0.8442621739451712,0.790982536515678,0.6967215941279341,
5527,146065,1,2,1,2.0,0.8442621739451712,0.8442621739451712,0.0,
5527,146065,1,3,1,3.0,0.8442621739451712,0.8442621739451712,0.0,
5527,146065,1,8,1,8.0,0.8442621739451712,0.8360649277075791,0.20491884036552632,
5527,146065,1,5,1,5.0,0.8442621739451712,0.344262173945171,0.0,
5527,146065,1,13,1,13.0,0.8442621739451712,0.344262173945171,0.344262173945171,
5527,146065,1,20,1,20.0,0.8442621739451712,0.344262173945171,0.0,
5527,146065,1,35,1,35.0,0.8442621739451712,0.8442621739451712,0.8442621739451712,
5527,146065,1,50,1,50.0,0.8442621739451712,0.8442621739451712,0.0,
5527,146065,2,1,1,1.0,0.024589275597921012,0.024589275597921012,0.024589275597921012,
5527,146065,2,2,1,2.0,0.024589275597921012,0.024589275597921012,0.0,
5527,146065,2,3,1,3.0,0.024589275597921012,0.024589275597921012,0.024589275597921012,
5527,146065,2,5,1,5.0,0.024589275597921012,0.024589275597921012,0.024589275597921012,
5527,146065,2,13,1,13.0,0.024589275597921012,0.024589275597921012,0.0,
5527,146065,2,8,1,8.0,0.024589275597921012,0.016394492475184097,0.0,
5527,146065,2,20,1,20.0,0.024589275597921012,0.0,0.0,
5527,146065,2,35,1,35.0,0.024589275597921012,0.0,0.0,
5527,146065,2,50,1,50.0,0.024589275597921012,0.024589275597921012,0.0,
5527,146065,3,1,1,1.0,0.8442621739451712,0.8442621739451712,0.344262173945171,
5527,146065,3,2,1,2.0,0.8442621739451712,0.35655804330155916,0.19672159412793422,
5527,146065,3,3,1,3.0,0.8442621739451712,0.35655804330155916,0.0,
5527,146065,3,5,1,5.0,0.8442621739451712,0.344262173945171,0.0696716667898225,
5527,146065,3,8,1,8.0,0.8442621739451712,0.344262173945171,0.344262173945171,
5527,146065,3,20,1,20.0,0.8442621739451712,0.8442621739451712,0.0,
5527,146065,3,13,1,13.0,0.8442621739451712,0.8442621739451712,0.2950811596344738,
5527,146065,3,35,1,35.0,0.8442621739451712,0.344262173945171,0.344262173945171,
5527,146065,3,50,1,50.0,0.8442621739451712,0.8401635508263752,0.344262173945171,
5527,146065,4,1,1,1.0,0.0,0.0,0.0,
5527,146065,4,2,1,2.0,0.0,0.0,0.0,
5527,146065,4,3,1,3.0,0.0,0.0,0.0,
5527,146065,4,5,1,5.0,0.0,0.0,0.0,
5527,146065,4,8,1,8.0,0.0,0.0,0.0,
5527,146065,4,13,1,13.0,0.0,0.0,0.0,
5527,146065,4,20,1,20.0,0.0,0.0,0.0,
5527,146065,4,35,1,35.0,0.0,0.0,0.0,
5527,146065,4,50,1,50.0,0.0,0.0,0.0,
5527,9914,0,1,1,1.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,3,1,3.0,0.003171756932269121,0.003171756932269121,0.0,
5527,9914,0,2,1,2.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,5,1,5.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,13,1,13.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,8,1,8.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,35,1,35.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,20,1,20.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,0,50,1,50.0,0.003171756932269121,0.003171756932269121,0.003171756932269121,
5527,9914,1,1,1,1.0,0.01649743465351694,0.008250252543085868,0.003807336491785107,
5527,9914,1,2,1,2.0,0.01649743465351694,0.008250252543085868,0.007614672983569881,
5527,9914,1,3,1,3.0,0.01649743465351694,0.003807336491785107,0.003807336491785107,
5527,9914,1,5,1,5.0,0.01649743465351694,0.015861855094001287,0.00444291605130076,
5527,9914,1,8,1,8.0,0.01649743465351694,0.01649743465351694,0.005075425178161952,
5527,9914,1,20,1,20.0,0.01649743465351694,0.015229345967140095,0.015229345967140095,
5527,9914,1,13,1,13.0,0.01649743465351694,0.015861855094001287,0.006346584297193147,
5527,9914,2,1,1,1.0,0.02855195325573312,0.02855195325573312,0.02855195325573312,
5527,9914,1,35,1,35.0,0.01649743465351694,0.01649743465351694,0.00444291605130076,
5527,9914,1,50,1,50.0,0.01649743465351694,0.015861855094001287,0.015861855094001287,
5527,9914,2,2,1,2.0,0.02855195325573312,0.008882761669946726,0.003171756932269121,
5527,9914,2,3,1,3.0,0.02855195325573312,0.017765523339893674,0.001903668245892387,
5527,9914,2,8,1,8.0,0.02855195325573312,0.011422009475354988,0.008250252543085868,
5527,9914,2,5,1,5.0,0.02855195325573312,0.013958186848108567,0.003171756932269121,
5527,9914,2,13,1,13.0,0.02855195325573312,0.009518341229462601,0.009518341229462601,
5527,9914,2,35,1,35.0,0.02855195325573312,0.006979093424054339,0.00444291605130076,
5527,9914,2,20,1,20.0,0.02855195325573312,0.01966919158578606,0.001903668245892387,
5527,9914,3,1,1,1.0,0.015861855094001287,0.015861855094001287,0.015861855094001287,
5527,9914,3,2,1,2.0,0.015861855094001287,0.015861855094001287,0.003807336491785107,
5527,9914,2,50,1,50.0,0.02855195325573312,0.008250252543085868,0.003807336491785107,
5527,9914,3,3,1,3.0,0.015861855094001287,0.015861855094001287,0.013958186848108567,
5527,9914,3,5,1,5.0,0.015861855094001287,0.014593766407624553,0.00444291605130076,
5527,9914,3,8,1,8.0,0.015861855094001287,0.015229345967140095,0.005075425178161952,
5527,9914,3,13,1,13.0,0.015861855094001287,0.015861855094001287,0.0025392478054083734,
5527,9914,3,20,1,20.0,0.015861855094001287,0.015861855094001287,0.006346584297193147,
5527,9914,3,50,1,50.0,0.015861855094001287,0.015861855094001287,0.015229345967140095,
5527,9914,3,35,1,35.0,0.015861855094001287,0.0025392478054083734,0.0025392478054083734,
5527,9914,4,1,1,1.0,0.01015085035632346,0.008882761669946726,0.008882761669946726,
5527,9914,4,2,1,2.0,0.01015085035632346,0.01015085035632346,0.005075425178161952,
5527,9914,4,3,1,3.0,0.01015085035632346,0.01015085035632346,0.01015085035632346,
5527,9914,4,5,1,5.0,0.01015085035632346,0.008882761669946726,0.008882761669946726,
5527,9914,4,8,1,8.0,0.01015085035632346,0.008882761669946726,0.00444291605130076,
5527,9914,4,20,1,20.0,0.01015085035632346,0.01015085035632346,0.01015085035632346,
5527,9914,4,13,1,13.0,0.01015085035632346,0.01015085035632346,0.0025392478054083734,
5527,9914,4,35,1,35.0,0.01015085035632346,0.009518341229462601,0.009518341229462601,
5527,9914,4,50,1,50.0,0.01015085035632346,0.006979093424054339,0.006979093424054339,
5527,145804,0,1,1,1.0,0.0030125088369812314,0.0,0.0,
5527,145804,0,2,1,2.0,0.0030125088369812314,0.0030125088369812314,0.0,
5527,145804,0,3,1,3.0,0.0030125088369812314,0.0,0.0,
5527,145804,0,8,1,8.0,0.0030125088369812314,0.0030125088369812314,0.0,
5527,145804,0,5,1,5.0,0.0030125088369812314,0.0,0.0,
5527,145804,0,13,1,13.0,0.0030125088369812314,0.0030125088369812314,0.0,
5527,145804,0,20,1,20.0,0.0030125088369812314,0.0030125088369812314,0.0,
5527,145804,0,35,1,35.0,0.0030125088369812314,0.0,0.0,
5527,145804,0,50,1,50.0,0.0030125088369812314,0.0,0.0,
5527,145804,1,2,1,2.0,0.0,0.0,0.0,
5527,145804,1,1,1,1.0,0.0,0.0,0.0,
5527,145804,1,3,1,3.0,0.0,0.0,0.0,
5527,145804,1,5,1,5.0,0.0,0.0,0.0,
5527,145804,1,13,1,13.0,0.0,0.0,0.0,
5527,145804,1,8,1,8.0,0.0,0.0,0.0,
5527,145804,1,20,1,20.0,0.0,0.0,0.0,
5527,145804,1,35,1,35.0,0.0,0.0,0.0,
5527,145804,1,50,1,50.0,0.0,0.0,0.0,
5527,145804,2,1,1,1.0,0.015059658640042661,0.015059658640042661,0.0,
5527,145804,2,2,1,2.0,0.015059658640042661,0.0,0.0,
5527,145804,2,3,1,3.0,0.015059658640042661,0.0030125088369812314,0.0,
5527,145804,2,5,1,5.0,0.015059658640042661,0.0030125088369812314,0.0030125088369812314,
5527,145804,2,8,1,8.0,0.015059658640042661,0.0,0.0,
5527,145804,2,13,1,13.0,0.015059658640042661,0.015059658640042661,0.0,
5527,145804,2,20,1,20.0,0.015059658640042661,0.0,0.0,
5527,145804,2,35,1,35.0,0.015059658640042661,0.0,0.0,
5527,145804,2,50,1,50.0,0.015059658640042661,0.0030125088369812314,0.0,
5527,145804,3,1,1,1.0,0.0,0.0,0.0,
5527,145804,3,3,1,3.0,0.0,0.0,0.0,
5527,145804,3,2,1,2.0,0.0,0.0,0.0,
5527,145804,3,5,1,5.0,0.0,0.0,0.0,
5527,145804,3,8,1,8.0,0.0,0.0,0.0,
5527,145804,3,20,1,20.0,0.0,0.0,0.0,
5527,145804,3,13,1,13.0,0.0,0.0,0.0,
5527,145804,3,35,1,35.0,0.0,0.0,0.0,
5527,145804,4,1,1,1.0,0.0,0.0,0.0,
5527,145804,3,50,1,50.0,0.0,0.0,0.0,
5527,145804,4,2,1,2.0,0.0,0.0,0.0,
5527,145804,4,5,1,5.0,0.0,0.0,0.0,
5527,145804,4,3,1,3.0,0.0,0.0,0.0,
5527,145804,4,8,1,8.0,0.0,0.0,0.0,
5527,145804,4,13,1,13.0,0.0,0.0,0.0,
5527,145804,4,20,1,20.0,0.0,0.0,0.0,
5527,145804,4,35,1,35.0,0.0,0.0,0.0,
5527,145804,4,50,1,50.0,0.0,0.0,0.0,
5527,31,0,1,1,1.0,0.273972602739726,0.273972602739726,0.04109589041095896,
5527,31,0,2,1,2.0,0.273972602739726,0.273972602739726,0.1643835616438356,
5527,31,0,3,1,3.0,0.273972602739726,0.1917808219178082,0.15068493150684936,
5527,31,0,5,1,5.0,0.273972602739726,0.1643835616438356,0.1643835616438356,
5527,31,0,13,1,13.0,0.273972602739726,0.2465753424657534,0.2191780821917808,
5527,31,0,8,1,8.0,0.273972602739726,0.273972602739726,0.17808219178082196,
5527,31,0,35,1,35.0,0.273972602739726,0.273972602739726,0.12328767123287676,
5527,31,0,20,1,20.0,0.273972602739726,0.20547945205479456,0.1643835616438356,
5527,31,0,50,1,50.0,0.273972602739726,0.273972602739726,0.12328767123287676,
5527,31,1,2,1,2.0,0.31506849315068497,0.31506849315068497,0.15068493150684936,
5527,31,1,1,1,1.0,0.31506849315068497,0.2465753424657534,0.136986301369863,
5527,31,1,3,1,3.0,0.31506849315068497,0.28767123287671237,0.15068493150684936,
5527,31,1,5,1,5.0,0.31506849315068497,0.1917808219178082,0.1917808219178082,
5527,31,1,13,1,13.0,0.31506849315068497,0.273972602739726,0.1917808219178082,
5527,31,1,8,1,8.0,0.31506849315068497,0.31506849315068497,0.15068493150684936,
5527,31,1,20,1,20.0,0.31506849315068497,0.136986301369863,0.0821917808219178,
5527,31,1,50,1,50.0,0.31506849315068497,0.31506849315068497,0.273972602739726,
5527,31,1,35,1,35.0,0.31506849315068497,0.23287671232876717,0.15068493150684936,
5527,31,2,1,1,1.0,0.28767123287671237,0.2465753424657534,0.1095890410958904,
5527,31,2,2,1,2.0,0.28767123287671237,0.2465753424657534,0.09589041095890416,
5527,31,2,3,1,3.0,0.28767123287671237,0.1095890410958904,0.1095890410958904,
5527,31,2,5,1,5.0,0.28767123287671237,0.273972602739726,0.17808219178082196,
5527,31,2,8,1,8.0,0.28767123287671237,0.273972602739726,0.26027397260273977,
5527,31,2,13,1,13.0,0.28767123287671237,0.28767123287671237,0.12328767123287676,
5527,31,2,35,1,35.0,0.28767123287671237,0.2465753424657534,0.2191780821917808,
5527,31,2,20,1,20.0,0.28767123287671237,0.28767123287671237,0.273972602739726,
5527,31,2,50,1,50.0,0.28767123287671237,0.17808219178082196,0.15068493150684936,
5527,31,3,2,1,2.0,0.3561643835616438,0.31506849315068497,0.1643835616438356,
5527,31,3,1,1,1.0,0.3561643835616438,0.20547945205479456,0.1643835616438356,
5527,31,3,3,1,3.0,0.3561643835616438,0.1917808219178082,0.1643835616438356,
5527,31,3,5,1,5.0,0.3561643835616438,0.1643835616438356,0.1643835616438356,
5527,31,3,8,1,8.0,0.3561643835616438,0.23287671232876717,0.136986301369863,
5527,31,3,13,1,13.0,0.3561643835616438,0.26027397260273977,0.17808219178082196,
5527,31,3,20,1,20.0,0.3561643835616438,0.2191780821917808,0.1917808219178082,
5527,31,3,35,1,35.0,0.3561643835616438,0.1643835616438356,0.15068493150684936,
5527,31,3,50,1,50.0,0.3561643835616438,0.273972602739726,0.2465753424657534,
5527,31,4,1,1,1.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,31,4,2,1,2.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,31,4,3,1,3.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,31,4,5,1,5.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,31,4,8,1,8.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,31,4,13,1,13.0,0.12328767123287676,0.12328767123287676,0.1095890410958904,
5527,31,4,20,1,20.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,31,4,35,1,35.0,0.12328767123287676,0.12328767123287676,0.06849315068493156,
5527,31,4,50,1,50.0,0.12328767123287676,0.12328767123287676,0.12328767123287676,
5527,10101,0,1,1,1.0,0.33333333333333426,0.28571089344019096,0.22222617987533377,
5527,10101,0,2,1,2.0,0.33333333333333426,0.22222617987533377,0.20635203324428686,
5527,10101,0,3,1,3.0,0.33333333333333426,0.1746037399821906,0.14285544672009554,
5527,10101,0,8,1,8.0,0.33333333333333426,0.28571089344019096,0.07937073315523957,
5527,10101,0,5,1,5.0,0.33333333333333426,0.2381003265063819,0.20635203324428686,
5527,10101,0,20,1,20.0,0.33333333333333426,0.20635203324428686,0.15872959335114367,
5527,10101,0,13,1,13.0,0.33333333333333426,0.28571089344019096,0.0952448797862877,
5527,10101,0,35,1,35.0,0.33333333333333426,0.11110715345800048,0.11110715345800048,
5527,10101,0,50,1,50.0,0.33333333333333426,0.20635203324428686,0.20635203324428686,
5527,10101,1,1,1,1.0,0.34920747996438106,0.22222617987533377,0.22222617987533377,
5527,10101,1,2,1,2.0,0.34920747996438106,0.33333333333333426,0.2381003265063819,
5527,10101,1,3,1,3.0,0.34920747996438106,0.2381003265063819,0.2381003265063819,
5527,10101,1,5,1,5.0,0.34920747996438106,0.3015850400712379,0.06349658652419143,
5527,10101,1,8,1,8.0,0.34920747996438106,0.25397447313743016,0.1269813000890473,
5527,10101,1,13,1,13.0,0.34920747996438106,0.19047788661323872,0.07937073315523957,
5527,10101,1,20,1,20.0,0.34920747996438106,0.25397447313743016,0.07937073315523957,
5527,10101,1,35,1,35.0,0.34920747996438106,0.1746037399821906,0.15872959335114367,
5527,10101,1,50,1,50.0,0.34920747996438106,0.25397447313743016,0.1746037399821906,
5527,10101,2,1,1,1.0,0.22222617987533377,0.22222617987533377,0.11110715345800048,
5527,10101,2,2,1,2.0,0.22222617987533377,0.20635203324428686,0.20635203324428686,
5527,10101,2,3,1,3.0,0.22222617987533377,0.22222617987533377,0.22222617987533377,
5527,10101,2,5,1,5.0,0.22222617987533377,0.22222617987533377,0.20635203324428686,
5527,10101,2,8,1,8.0,0.22222617987533377,0.1269813000890473,0.1269813000890473,
5527,10101,2,13,1,13.0,0.22222617987533377,0.22222617987533377,0.22222617987533377,
5527,10101,2,20,1,20.0,0.22222617987533377,0.22222617987533377,0.19047788661323872,
5527,10101,2,35,1,35.0,0.22222617987533377,0.22222617987533377,0.0952448797862877,
5527,10101,2,50,1,50.0,0.22222617987533377,0.22222617987533377,0.20635203324428686,
5527,10101,3,1,1,1.0,0.2698367468091428,0.2381003265063819,0.2381003265063819,
5527,10101,3,2,1,2.0,0.2698367468091428,0.19047788661323872,0.19047788661323872,
5527,10101,3,3,1,3.0,0.2698367468091428,0.1746037399821906,0.1746037399821906,
5527,10101,3,5,1,5.0,0.2698367468091428,0.2381003265063819,0.22222617987533377,
5527,10101,3,8,1,8.0,0.2698367468091428,0.1746037399821906,0.14285544672009554,
5527,10101,3,13,1,13.0,0.2698367468091428,0.2698367468091428,0.03174829326209638,
5527,10101,3,20,1,20.0,0.2698367468091428,0.25397447313743016,0.20635203324428686,
5527,10101,3,35,1,35.0,0.2698367468091428,0.2698367468091428,0.11110715345800048,
5527,10101,3,50,1,50.0,0.2698367468091428,0.2698367468091428,0.1746037399821906,
5527,10101,4,1,1,1.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5527,10101,4,2,1,2.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5527,10101,4,3,1,3.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5891,9889,0,1,1,1.0,0.04331199417554976,0.0007574726886968586,0.0007574726886968586,
5527,10101,4,5,1,5.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5891,9889,0,2,1,2.0,0.04331199417554976,0.0007574726886968586,0.0007574726886968586,
5527,10101,4,8,1,8.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5527,10101,4,13,1,13.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5527,10101,4,20,1,20.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5527,10101,4,35,1,35.0,0.11110715345800048,0.11110715345800048,0.11110715345800048,
5527,10101,4,50,1,50.0,0.11110715345800048,0.0952448797862877,0.0952448797862877,
5891,9889,0,3,1,3.0,0.04331199417554976,0.0007574726886968586,0.0007574726886968586,
5891,9889,0,5,1,5.0,0.04331199417554976,0.0007574726886968586,0.0007574726886968586,
5891,9889,0,8,1,8.0,0.04331199417554976,0.0007574726886968586,0.0007574726886968586,
5891,9889,0,13,1,13.0,0.04331199417554976,0.019756799788201662,0.0007574726886968586,
5891,9889,0,20,1,20.0,0.04331199417554976,0.015197255448471392,0.0015186224292811357,
5891,9889,0,35,1,35.0,0.04331199417554976,0.0030372448585621603,0.0015186224292811357,
5891,9889,1,1,1,1.0,0.06838948804406553,0.034954055236673054,0.004559544339729826,
5891,9889,0,50,1,50.0,0.04331199417554976,0.015954728137168694,0.0007574726886968586,
5891,9889,1,2,1,2.0,0.06838948804406553,0.019756799788201662,0.0030372448585621603,
5891,9889,1,3,1,3.0,0.06838948804406553,0.013674955967303393,0.0030372448585621603,
5891,9889,1,5,1,5.0,0.06838948804406553,0.0676283383034817,0.06534856613361639,
5891,9889,1,8,1,8.0,0.06838948804406553,0.06610971587420056,0.06610971587420056,
5891,9889,1,13,1,13.0,0.06838948804406553,0.018234500307033552,0.006839316509595128,
5891,9889,1,20,1,20.0,0.06838948804406553,0.06686718856289742,0.06610971587420056,
5891,9889,1,35,1,35.0,0.06838948804406553,0.06686718856289742,0.06534856613361639,
5891,9889,2,1,1,1.0,0.004559544339729826,0.004559544339729826,0.004559544339729826,
5891,9889,1,50,1,50.0,0.06838948804406553,0.06534856613361639,0.06458741639303256,
5891,9889,2,2,1,2.0,0.004559544339729826,0.004559544339729826,0.0015186224292811357,
5891,9889,2,3,1,3.0,0.004559544339729826,0.0022797721698649687,0.0022797721698649687,
5891,9889,2,5,1,5.0,0.004559544339729826,0.004559544339729826,0.0007574726886968586,
5891,9889,2,8,1,8.0,0.004559544339729826,0.004559544339729826,0.0015186224292811357,
5891,9889,2,13,1,13.0,0.004559544339729826,0.0037983945991459933,0.0037983945991459933,
5891,9889,2,20,1,20.0,0.004559544339729826,0.004559544339729826,0.004559544339729826,
5891,9889,2,35,1,35.0,0.004559544339729826,0.004559544339729826,0.004559544339729826,
5891,9889,3,1,1,1.0,0.0015186224292811357,0.0015186224292811357,0.0015186224292811357,
5891,9889,3,3,1,3.0,0.0015186224292811357,0.0015186224292811357,0.0015186224292811357,
