ss,task,seed,K,regret,mean_cand
6794,146065,3,50,0.01214651736572403,50.0
6794,146065,3,100,0.00809767824381602,100.0
6794,146065,3,250,0.00809767824381602,250.0
6794,146065,3,500,0.01214651736572403,500.0
6794,146065,3,1000,0.00809767824381602,1000.0
6794,146065,3,2000,0.00809767824381602,2000.0
6794,146065,3,4000,0.01619535648763204,4000.0
6794,146065,3,8000,0.01619535648763204,8000.0
6794,146065,3,16000,0.00809767824381602,16000.0
6794,146065,3,full,0.024290601534860623,60764.5
6794,146065,4,50,0.01214651736572403,50.0
6794,146065,4,100,0.01214651736572403,100.0
6794,146065,4,250,0.00809767824381602,250.0
6794,146065,4,500,0.01214651736572403,500.0
6794,146065,4,1000,0.01214651736572403,1000.0
6794,146065,4,2000,0.01214651736572403,2000.0
6794,146065,4,4000,0.00404883912190801,4000.0
6794,146065,4,8000,0.00809767824381602,8000.0
6794,146065,4,16000,0.00809767824381602,16000.0
6794,146065,4,full,0.01214651736572403,60764.5
6794,10101,0,50,0.0597061581744297,50.0
6794,10101,0,100,0.07462153351493783,100.0
6794,10101,0,250,0.07462153351493783,250.0
6794,10101,0,500,0.07462153351493783,500.0
6794,10101,0,1000,0.07462153351493783,1000.0
6794,10101,0,2000,0.1044746126021533,2000.0
6794,10101,0,4000,0.08954807305854562,4000.0
6794,10101,0,8000,0.13432769168936753,8000.0
6794,10101,0,16000,0.1044746126021533,16000.0
6794,10101,0,full,0.08954807305854562,65937.5
6794,10101,1,50,0.04477961863082314,50.0
6794,10101,1,100,0.07462153351493783,100.0
6794,10101,1,250,0.0597061581744297,250.0
6794,10101,1,500,0.11940115214575986,500.0
6794,10101,1,1000,0.1044746126021533,1000.0
6794,10101,1,2000,0.07462153351493783,2000.0
6794,10101,1,4000,0.08954807305854562,4000.0
6794,10101,1,8000,0.04477961863082314,8000.0
6794,10101,1,16000,0.08954807305854562,16000.0
6794,10101,1,full,0.0597061581744297,65937.5
6794,10101,2,50,0.04477961863082314,50.0
6794,10101,2,100,0.07462153351493783,100.0
6794,10101,2,250,0.0597061581744297,250.0
6794,10101,2,500,0.07462153351493783,500.0
6794,10101,2,1000,0.07462153351493783,1000.0
6794,10101,2,2000,0.07462153351493783,2000.0
6794,10101,2,4000,0.07462153351493783,4000.0
6794,10101,2,8000,0.0597061581744297,8000.0
6794,10101,2,16000,0.07462153351493783,16000.0
6794,10101,2,full,0.0597061581744297,65937.5
6794,10101,3,50,0.0597061581744297,50.0
6794,10101,3,100,0.08954807305854562,100.0
6794,10101,3,250,0.08954807305854562,250.0
6794,10101,3,500,0.2388023042915196,500.0
6794,10101,3,1000,0.26865538337873507,1000.0
6794,10101,3,2000,0.2388023042915196,2000.0
6794,10101,3,4000,0.13432769168936753,4000.0
6794,10101,3,8000,0.2388023042915196,8000.0
6794,10101,3,16000,0.2388023042915196,16000.0
6794,10101,3,full,0.2537288438351274,65937.5
6794,10101,4,50,0.0597061581744297,50.0
6794,10101,4,100,0.04477961863082314,100.0
6794,10101,4,250,0.08954807305854562,250.0
6794,10101,4,500,0.08954807305854562,500.0
6794,10101,4,1000,0.07462153351493783,1000.0
6794,10101,4,2000,0.04477961863082314,2000.0
6794,10101,4,4000,0.1044746126021533,4000.0
6794,10101,4,8000,0.04477961863082314,8000.0
6794,10101,4,16000,0.08954807305854562,16000.0
6794,10101,4,full,0.1044746126021533,65937.5
6794,9914,0,50,0.022109343670632886,50.0
6794,9914,0,100,0.038684667825159336,100.0
6794,9914,0,250,0.027616628792943798,250.0
6794,9914,0,500,0.033150648309050124,500.0
6794,9914,0,1000,0.027616628792943798,1000.0
6794,9914,0,2000,0.038684667825159336,2000.0
6794,9914,0,4000,0.038684667825159336,4000.0
6794,9914,0,8000,0.027616628792943798,8000.0
6794,9914,0,16000,0.027616628792943798,16000.0
6794,9914,0,full,0.04419195294746736,69185.5
6794,9914,1,50,0.033150648309050124,50.0
6794,9914,1,100,0.038684667825159336,100.0
6794,9914,1,250,0.038684667825159336,250.0
6794,9914,1,500,0.01657532415452656,500.0
6794,9914,1,1000,0.033150648309050124,1000.0
6794,9914,1,2000,0.033150648309050124,2000.0
6794,9914,1,4000,0.027616628792943798,4000.0
6794,9914,1,8000,0.027616628792943798,8000.0
6794,9914,1,16000,0.027616628792943798,16000.0
6794,9914,1,full,0.04419195294746736,69185.5
6794,9914,2,50,0.027616628792943798,50.0
6794,9914,2,100,0.027616628792943798,100.0
6794,9914,2,250,0.038684667825159336,250.0
6794,9914,2,500,0.027616628792943798,500.0
6794,9914,2,1000,0.033150648309050124,1000.0
6794,9914,2,2000,0.038684667825159336,2000.0
6794,9914,2,4000,0.027616628792943798,4000.0
6794,9914,2,8000,0.027616628792943798,8000.0
6794,9914,2,16000,0.027616628792943798,16000.0
6794,9914,2,full,0.022109343670632886,69185.5
6794,9914,3,50,0.027616628792943798,50.0
6794,9914,3,100,0.022109343670632886,100.0
6794,9914,3,250,0.022109343670632886,250.0
6794,9914,3,500,0.027616628792943798,500.0
6794,9914,3,1000,0.022109343670632886,1000.0
6794,9914,3,2000,0.027616628792943798,2000.0
6794,9914,3,4000,0.027616628792943798,4000.0
6794,9914,3,8000,0.022109343670632886,8000.0
6794,9914,3,16000,0.04972597246357657,16000.0
6794,9914,3,full,0.04419195294746736,69185.5
6794,9914,4,50,0.022109343670632886,50.0
6794,9914,4,100,0.022109343670632886,100.0
6794,9914,4,250,0.033150648309050124,250.0
6794,9914,4,500,0.038684667825159336,500.0
6794,9914,4,1000,0.033150648309050124,1000.0
6794,9914,4,2000,0.033150648309050124,2000.0
6794,9914,4,4000,0.0,4000.0
6794,9914,4,8000,0.033150648309050124,8000.0
6794,9914,4,16000,0.0,16000.0
6794,9914,4,full,0.027616628792943798,69185.5
6794,31,0,50,0.0625,50.0
6794,31,0,100,0.0625,100.0
6794,31,0,250,0.05625000000000002,250.0
6794,31,0,500,0.0625,500.0
6794,31,0,1000,0.0625,1000.0
6794,31,0,2000,0.0625,2000.0
6794,31,0,4000,0.0625,4000.0
6794,31,0,8000,0.0625,8000.0
6794,31,0,16000,0.0625,16000.0
6794,31,0,full,0.0625,102291.5
6794,31,1,50,0.08125000000000004,50.0
6794,31,1,100,0.06875000000000009,100.0
6794,31,1,250,0.0625,250.0
6794,31,1,500,0.10625000000000007,500.0
6794,31,1,1000,0.06875000000000009,1000.0
6794,31,1,2000,0.10625000000000007,2000.0
6794,31,1,4000,0.08750000000000002,4000.0
6794,31,1,8000,0.10625000000000007,8000.0
6794,31,1,16000,0.09375000000000011,16000.0
6794,31,1,full,0.06875000000000009,102291.5
6794,31,2,50,0.04375000000000007,50.0
6794,31,2,100,0.04375000000000007,100.0
6794,31,2,250,0.04375000000000007,250.0
6794,31,2,500,0.04375000000000007,500.0
6794,31,2,1000,0.04375000000000007,1000.0
6794,31,2,2000,0.04375000000000007,2000.0
6794,31,2,4000,0.04375000000000007,4000.0
6794,31,2,8000,0.04375000000000007,8000.0
6794,31,2,16000,0.04375000000000007,16000.0
6794,31,2,full,0.04375000000000007,102291.5
6794,31,3,50,0.06875000000000009,50.0
6794,31,3,100,0.06875000000000009,100.0
6794,31,3,250,0.05625000000000002,250.0
6794,31,3,500,0.06875000000000009,500.0
6794,31,3,1000,0.06875000000000009,1000.0
6794,31,3,2000,0.06875000000000009,2000.0
6794,31,3,4000,0.06875000000000009,4000.0
6794,31,3,8000,0.06875000000000009,8000.0
6794,31,3,16000,0.06875000000000009,16000.0
6794,31,3,full,0.06875000000000009,102291.5
6794,31,4,50,0.08125000000000004,50.0
6794,31,4,100,0.06875000000000009,100.0
6794,31,4,250,0.08125000000000004,250.0
6794,31,4,500,0.050000000000000044,500.0
6794,31,4,1000,0.08125000000000004,1000.0
6794,31,4,2000,0.06875000000000009,2000.0
6794,31,4,4000,0.08125000000000004,4000.0
6794,31,4,8000,0.05625000000000002,8000.0
6794,31,4,16000,0.08125000000000004,16000.0
6794,31,4,full,0.06875000000000009,102291.5
7607,14965,0,50,0.011392053348153741,50.0
7607,14965,0,100,0.011392053348153741,100.0
7607,14965,0,250,0.01754455602747007,250.0
7607,14965,0,500,0.021077283372367694,500.0
7607,14965,0,1000,0.014924780693051365,632.5
7607,14965,0,2000,0.014924780693051365,632.5
7607,14965,0,4000,0.014924780693051365,632.5
7607,14965,0,8000,0.014924780693051365,632.5
7607,14965,0,16000,0.014924780693051365,632.5
7607,14965,0,full,0.014924780693051365,632.5
7607,14965,1,50,0.014924780693051365,50.0
7607,14965,1,100,0.0236970587067864,100.0
7607,14965,1,250,0.005279244234511538,250.0
7607,14965,1,500,0.009645536458539827,500.0
7607,14965,1,1000,0.009645536458539827,632.5
7607,14965,1,2000,0.009645536458539827,632.5
7607,14965,1,4000,0.009645536458539827,632.5
7607,14965,1,8000,0.009645536458539827,632.5
7607,14965,1,16000,0.009645536458539827,632.5
7607,14965,1,full,0.009645536458539827,632.5
7607,14965,2,50,0.021077283372367694,50.0
7607,14965,2,100,0.0,100.0
7607,14965,2,250,0.021077283372367694,250.0
7607,14965,2,500,0.021077283372367694,500.0
7607,14965,2,1000,0.021077283372367694,632.5
7607,14965,2,2000,0.021077283372367694,632.5
7607,14965,2,4000,0.021077283372367694,632.5
7607,14965,2,8000,0.021077283372367694,632.5
7607,14965,2,16000,0.021077283372367694,632.5
7607,14965,2,full,0.021077283372367694,632.5
7607,14965,3,50,0.026316834041200665,50.0
7607,14965,3,100,0.00436629222403262,100.0
7607,14965,3,250,0.04826737585837315,250.0
7607,14965,3,500,0.04036835628944724,500.0
7607,14965,3,1000,0.02984956138609829,632.5
7607,14965,3,2000,0.02984956138609829,632.5
7607,14965,3,4000,0.02984956138609829,632.5
7607,14965,3,8000,0.02984956138609829,632.5
7607,14965,3,16000,0.02984956138609829,632.5
7607,14965,3,full,0.02984956138609829,632.5
7607,14965,4,50,0.045647600523954446,50.0
7607,14965,4,100,0.005279244234511538,100.0
7607,14965,4,250,0.028103044496488705,250.0
7607,14965,4,500,0.013178263803437451,500.0
7607,14965,4,1000,0.013178263803437451,632.5
7607,14965,4,2000,0.013178263803437451,632.5
7607,14965,4,4000,0.013178263803437451,632.5
7607,14965,4,8000,0.013178263803437451,632.5
7607,14965,4,16000,0.013178263803437451,632.5
7607,14965,4,full,0.013178263803437451,632.5
7607,145976,0,50,0.03999754239370845,50.0
7607,145976,0,100,0.05999631359056312,100.0
7607,145976,0,250,0.05999631359056312,250.0
7607,145976,0,500,0.03999754239370845,500.0
7607,145976,0,1000,0.029998156795281172,662.5
7607,145976,0,2000,0.029998156795281172,662.5
7607,145976,0,4000,0.029998156795281172,662.5
7607,145976,0,8000,0.029998156795281172,662.5
7607,145976,0,16000,0.029998156795281172,662.5
7607,145976,0,full,0.029998156795281172,662.5
7607,145976,1,50,0.03999754239370845,50.0
7607,145976,1,100,0.0,100.0
7607,145976,1,250,0.05999631359056312,250.0
7607,145976,1,500,0.07000337920865063,500.0
7607,145976,1,1000,0.05999631359056312,662.5
7607,145976,1,2000,0.05999631359056312,662.5
7607,145976,1,4000,0.05999631359056312,662.5
7607,145976,1,8000,0.05999631359056312,662.5
7607,145976,1,16000,0.05999631359056312,662.5
7607,145976,1,full,0.05999631359056312,662.5
7607,145976,2,50,0.029998156795281172,50.0
7607,145976,2,100,0.07000337920865063,100.0
7607,145976,2,250,0.03999754239370845,250.0
7607,145976,2,500,0.08000276480707802,500.0
7607,145976,2,1000,0.04999692799213573,662.5
7607,145976,2,2000,0.04999692799213573,662.5
7607,145976,2,4000,0.04999692799213573,662.5
7607,145976,2,8000,0.04999692799213573,662.5
7607,145976,2,16000,0.04999692799213573,662.5
7607,145976,2,full,0.04999692799213573,662.5
7607,145976,3,50,0.01999877119685467,50.0
7607,145976,3,100,0.03999754239370845,100.0
7607,145976,3,250,0.03999754239370845,250.0
7607,145976,3,500,0.03999754239370845,500.0
7607,145976,3,1000,0.01999877119685467,662.5
7607,145976,3,2000,0.01999877119685467,662.5
7607,145976,3,4000,0.01999877119685467,662.5
7607,145976,3,8000,0.01999877119685467,662.5
7607,145976,3,16000,0.01999877119685467,662.5
7607,145976,3,full,0.01999877119685467,662.5
7607,145976,4,50,0.05999631359056312,50.0
7607,145976,4,100,0.05999631359056312,100.0
7607,145976,4,250,0.07000337920865063,250.0
7607,145976,4,500,0.04999692799213573,500.0
7607,145976,4,1000,0.0900021504055053,662.5
7607,145976,4,2000,0.0900021504055053,662.5
7607,145976,4,4000,0.0900021504055053,662.5
7607,145976,4,8000,0.0900021504055053,662.5
7607,145976,4,16000,0.0900021504055053,662.5
7607,145976,4,full,0.0900021504055053,662.5
7607,3896,0,50,0.023155751481448883,50.0
7607,3896,0,100,0.0421048587700843,100.0
7607,3896,0,250,0.023155751481448883,250.0
7607,3896,0,500,0.018949107288635414,500.0
7607,3896,0,1000,0.014732858885334599,677.5
7607,3896,0,2000,0.014732858885334599,677.5
7607,3896,0,4000,0.014732858885334599,677.5
7607,3896,0,8000,0.014732858885334599,677.5
7607,3896,0,16000,0.014732858885334599,677.5
7607,3896,0,full,0.014732858885334599,677.5
7607,3896,1,50,0.012629536788927864,50.0
7607,3896,1,100,0.02105242938504215,100.0
7607,3896,1,250,0.023155751481448883,250.0
7607,3896,1,500,0.010526214692521019,500.0
7607,3896,1,1000,0.03157864407756317,677.5
7607,3896,1,2000,0.03157864407756317,677.5
7607,3896,1,4000,0.03157864407756317,677.5
7607,3896,1,8000,0.03157864407756317,677.5
7607,3896,1,16000,0.03157864407756317,677.5
7607,3896,1,full,0.03157864407756317,677.5
7607,3896,2,50,0.00420664419281358,50.0
7607,3896,2,100,0.00420664419281358,100.0
7607,3896,2,250,0.00420664419281358,250.0
7607,3896,2,500,0.00420664419281358,500.0
7607,3896,2,1000,0.00420664419281358,677.5
7607,3896,2,2000,0.00420664419281358,677.5
7607,3896,2,4000,0.00420664419281358,677.5
7607,3896,2,8000,0.00420664419281358,677.5
7607,3896,2,16000,0.00420664419281358,677.5
7607,3896,2,full,0.00420664419281358,677.5
7607,3896,3,50,0.016836180981742443,50.0
7607,3896,3,100,0.012629536788927864,100.0
7607,3896,3,250,0.00420664419281358,250.0
7607,3896,3,500,0.02105242938504215,500.0
7607,3896,3,1000,0.0,677.5
7607,3896,3,2000,0.0,677.5
7607,3896,3,4000,0.0,677.5
7607,3896,3,8000,0.0,677.5
7607,3896,3,16000,0.0,677.5
7607,3896,3,full,0.0,677.5
7607,3896,4,50,0.029475321981156433,50.0
7607,3896,4,100,0.027362395674263462,100.0
7607,3896,4,250,0.010526214692521019,250.0
7607,3896,4,500,0.016836180981742443,500.0
7607,3896,4,1000,0.012629536788927864,677.5
7607,3896,4,2000,0.012629536788927864,677.5
7607,3896,4,4000,0.012629536788927864,677.5
7607,3896,4,8000,0.012629536788927864,677.5
7607,3896,4,16000,0.012629536788927864,677.5
7607,3896,4,full,0.012629536788927864,677.5
7607,3913,0,50,0.033321153277305116,50.0
7607,3913,0,100,0.0,100.0
7607,3913,0,250,0.06665970663464915,250.0
7607,3913,0,500,0.06665970663464915,500.0
7607,3913,0,1000,0.0,681.5
7607,3913,0,2000,0.0,681.5
7607,3913,0,4000,0.0,681.5
7607,3913,0,8000,0.0,681.5
7607,3913,0,16000,0.0,681.5
7607,3913,0,full,0.0,681.5
7607,3913,1,50,0.06665970663464915,50.0
7607,3913,1,100,0.06665970663464915,100.0
7607,3913,1,250,0.06665970663464915,250.0
7607,3913,1,500,0.06665970663464915,500.0
7607,3913,1,1000,0.06665970663464915,681.5
7607,3913,1,2000,0.06665970663464915,681.5
7607,3913,1,4000,0.06665970663464915,681.5
7607,3913,1,8000,0.06665970663464915,681.5
7607,3913,1,16000,0.06665970663464915,681.5
7607,3913,1,full,0.06665970663464915,681.5
7607,3913,2,50,0.16665796662664623,50.0
7607,3913,2,100,0.09999825999199519,100.0
7607,3913,2,250,0.06665970663464915,250.0
7607,3913,2,500,0.1333194132693003,500.0
7607,3913,2,1000,0.1333194132693003,681.5
7607,3913,2,2000,0.1333194132693003,681.5
7607,3913,2,4000,0.1333194132693003,681.5
7607,3913,2,8000,0.1333194132693003,681.5
7607,3913,2,16000,0.1333194132693003,681.5
7607,3913,2,full,0.1333194132693003,681.5
7607,3913,3,50,0.06665970663464915,50.0
7607,3913,3,100,0.06665970663464915,100.0
7607,3913,3,250,0.06665970663464915,250.0
7607,3913,3,500,0.06665970663464915,500.0
7607,3913,3,1000,0.06665970663464915,681.5
7607,3913,3,2000,0.06665970663464915,681.5
7607,3913,3,4000,0.06665970663464915,681.5
7607,3913,3,8000,0.06665970663464915,681.5
7607,3913,3,16000,0.06665970663464915,681.5
7607,3913,3,full,0.06665970663464915,681.5
7607,3913,4,50,0.09999825999199519,50.0
7607,3913,4,100,0.06665970663464915,100.0
7607,3913,4,250,0.06665970663464915,250.0
7607,3913,4,500,0.06665970663464915,500.0
7607,3913,4,1000,0.06665970663464915,681.5
7607,3913,4,2000,0.06665970663464915,681.5
7607,3913,4,4000,0.06665970663464915,681.5
7607,3913,4,8000,0.06665970663464915,681.5
7607,3913,4,16000,0.06665970663464915,681.5
7607,3913,4,full,0.06665970663464915,681.5
7607,3903,0,50,0.06247252478874743,50.0
7607,3903,0,100,0.06247252478874743,100.0
7607,3903,0,250,0.06247252478874743,250.0
7607,3903,0,500,0.06247252478874743,500.0
7607,3903,0,1000,0.06247252478874743,684.5
7607,3903,0,2000,0.06247252478874743,684.5
7607,3903,0,4000,0.06247252478874743,684.5
7607,3903,0,8000,0.06247252478874743,684.5
7607,3903,0,16000,0.06247252478874743,684.5
7607,3903,0,full,0.06247252478874743,684.5
7607,3903,1,50,0.12499389439750308,50.0
7607,3903,1,100,0.06247252478874743,100.0
7607,3903,1,250,0.1562057343818699,250.0
7607,3903,1,500,0.12499389439750308,500.0
7607,3903,1,1000,0.06247252478874743,684.5
7607,3903,1,2000,0.06247252478874743,684.5
7607,3903,1,4000,0.06247252478874743,684.5
7607,3903,1,8000,0.06247252478874743,684.5
7607,3903,1,16000,0.06247252478874743,684.5
7607,3903,1,full,0.06247252478874743,684.5
7607,3903,2,50,0.0,50.0
7607,3903,2,100,0.06247252478874743,100.0
7607,3903,2,250,0.09373320959312248,250.0
7607,3903,2,500,0.21872710399062012,500.0
7607,3903,2,1000,0.0,684.5
7607,3903,2,2000,0.0,684.5
7607,3903,2,4000,0.0,684.5
7607,3903,2,8000,0.0,684.5
7607,3903,2,16000,0.0,684.5
7607,3903,2,full,0.0,684.5
7607,3903,3,50,0.1562057343818699,50.0
7607,3903,3,100,0.09373320959312248,100.0
7607,3903,3,250,0.0,250.0
7607,3903,3,500,0.1562057343818699,500.0
7607,3903,3,1000,0.06247252478874743,684.5
7607,3903,3,2000,0.06247252478874743,684.5
7607,3903,3,4000,0.06247252478874743,684.5
7607,3903,3,8000,0.06247252478874743,684.5
7607,3903,3,16000,0.06247252478874743,684.5
7607,3903,3,full,0.06247252478874743,684.5
7607,3903,4,50,0.06247252478874743,50.0
7607,3903,4,100,0.09373320959312248,100.0
7607,3903,4,250,0.06247252478874743,250.0
7607,3903,4,500,0.06247252478874743,500.0
7607,3903,4,1000,0.0,684.5
7607,3903,4,2000,0.0,684.5
7607,3903,4,4000,0.0,684.5
7607,3903,4,8000,0.0,684.5
7607,3903,4,16000,0.0,684.5
7607,3903,4,full,0.0,684.5
7607,9946,0,50,0.030928379317727628,50.0
7607,9946,0,100,0.010309459772575802,100.0
7607,9946,0,250,0.030928379317727628,250.0
7607,9946,0,500,0.02577511592642856,500.0
7607,9946,0,1000,0.030928379317727628,707.5
7607,9946,0,2000,0.030928379317727628,707.5
7607,9946,0,4000,0.030928379317727628,707.5
7607,9946,0,8000,0.030928379317727628,707.5
7607,9946,0,16000,0.030928379317727628,707.5
7607,9946,0,full,0.030928379317727628,707.5
7607,9946,1,50,0.01546565615385287,50.0
7607,9946,1,100,0.020618919545151826,100.0
7607,9946,1,250,0.020618919545151826,250.0
7607,9946,1,500,0.0,500.0
7607,9946,1,1000,0.02577511592642856,707.5
7607,9946,1,2000,0.02577511592642856,707.5
7607,9946,1,4000,0.02577511592642856,707.5
7607,9946,1,8000,0.02577511592642856,707.5
7607,9946,1,16000,0.02577511592642856,707.5
7607,9946,1,full,0.02577511592642856,707.5
7607,9946,2,50,0.0,50.0
7607,9946,2,100,0.0,100.0
7607,9946,2,250,0.0,250.0
7607,9946,2,500,0.0,500.0
7607,9946,2,1000,0.0,707.5
7607,9946,2,2000,0.0,707.5
7607,9946,2,4000,0.0,707.5
7607,9946,2,8000,0.0,707.5
7607,9946,2,16000,0.0,707.5
7607,9946,2,full,0.0,707.5
7607,9946,3,50,0.0,50.0
7607,9946,3,100,0.020618919545151826,100.0
7607,9946,3,250,0.036084575699004695,250.0
7607,9946,3,500,0.036084575699004695,500.0
7607,9946,3,1000,0.036084575699004695,707.5
7607,9946,3,2000,0.036084575699004695,707.5
7607,9946,3,4000,0.036084575699004695,707.5
7607,9946,3,8000,0.036084575699004695,707.5
7607,9946,3,16000,0.036084575699004695,707.5
7607,9946,3,full,0.036084575699004695,707.5
7607,9946,4,50,0.0,50.0
7607,9946,4,100,0.005156196381276734,100.0
7607,9946,4,250,0.0,250.0
7607,9946,4,500,0.005156196381276734,500.0
7607,9946,4,1000,0.01546565615385287,707.5
7607,9946,4,2000,0.01546565615385287,707.5
7607,9946,4,4000,0.01546565615385287,707.5
7607,9946,4,8000,0.01546565615385287,707.5
7607,9946,4,16000,0.01546565615385287,707.5
7607,9946,4,full,0.01546565615385287,707.5
7607,9967,0,50,0.0,50.0
7607,9967,0,100,0.0,100.0
7607,9967,0,250,0.0,250.0
7607,9967,0,500,0.0,500.0
7607,9967,0,1000,0.0,880.5
7607,9967,0,2000,0.0,880.5
7607,9967,0,4000,0.0,880.5
7607,9967,0,8000,0.0,880.5
7607,9967,0,16000,0.0,880.5
7607,9967,0,full,0.0,880.5
7607,9967,1,50,0.0,50.0
7607,9967,1,100,0.0,100.0
7607,9967,1,250,0.0,250.0
7607,9967,1,500,0.0,500.0
7607,9967,1,1000,0.0,880.5
7607,9967,1,2000,0.0,880.5
7607,9967,1,4000,0.0,880.5
7607,9967,1,8000,0.0,880.5
7607,9967,1,16000,0.0,880.5
7607,9967,1,full,0.0,880.5
7607,9967,2,50,0.0,50.0
7607,9967,2,100,0.0,100.0
7607,9967,2,250,0.0,250.0
7607,9967,2,500,0.0,500.0
7607,9967,2,1000,0.0,880.5
7607,9967,2,2000,0.0,880.5
7607,9967,2,4000,0.0,880.5
7607,9967,2,8000,0.0,880.5
7607,9967,2,16000,0.0,880.5
7607,9967,2,full,0.0,880.5
7607,9967,3,50,0.0,50.0
7607,9967,3,100,0.0,100.0
7607,9967,3,250,0.0,250.0
7607,9967,3,500,0.0,500.0
7607,9967,3,1000,0.0,880.5
7607,9967,3,2000,0.0,880.5
7607,9967,3,4000,0.0,880.5
7607,9967,3,8000,0.0,880.5
7607,9967,3,16000,0.0,880.5
7607,9967,3,full,0.0,880.5
7607,9967,4,50,0.0,50.0
7607,9967,4,100,0.0,100.0
7607,9967,4,250,0.0,250.0
7607,9967,4,500,0.0,500.0
7607,9967,4,1000,0.0,880.5
7607,9967,4,2000,0.0,880.5
7607,9967,4,4000,0.0,880.5
7607,9967,4,8000,0.0,880.5
7607,9967,4,16000,0.0,880.5
7607,9967,4,full,0.0,880.5
7609,145854,0,50,0.00045276773795677183,50.0
7609,145854,0,100,0.005889883763592674,100.0
7609,145854,0,250,0.00045276773795677183,250.0
7609,145854,0,500,0.00011319193448899867,500.0
7609,145854,0,1000,0.00226383868978397,1000.0
7609,145854,0,2000,0.0010187274104025423,1254.5
7609,145854,0,4000,0.0010187274104025423,1254.5
7609,145854,0,8000,0.0010187274104025423,1254.5
7609,145854,0,16000,0.0010187274104025423,1254.5
7609,145854,0,full,0.0010187274104025423,1254.5
7609,145854,1,50,0.006342651501549557,50.0
7609,145854,1,100,0.00272050959789516,100.0
7609,145854,1,250,0.00011319193448899867,250.0
7609,145854,1,500,0.0,500.0
7609,145854,1,1000,0.0032864692703413745,1000.0
7609,145854,1,2000,0.0010187274104025423,1254.5
7609,145854,1,4000,0.0010187274104025423,1254.5
7609,145854,1,8000,0.0010187274104025423,1254.5
7609,145854,1,16000,0.0010187274104025423,1254.5
7609,145854,1,full,0.0010187274104025423,1254.5
7609,145854,2,50,0.0021506467552945274,50.0
7609,145854,2,100,0.003965620877276588,100.0
7609,145854,2,250,0.0,250.0
7609,145854,2,500,0.003965620877276588,500.0
7609,145854,2,1000,0.00226383868978397,1000.0
7609,145854,2,2000,0.00226383868978397,1254.5
7609,145854,2,4000,0.00226383868978397,1254.5
7609,145854,2,8000,0.00226383868978397,1254.5
7609,145854,2,16000,0.00226383868978397,1254.5
7609,145854,2,full,0.00226383868978397,1254.5
7609,145854,3,50,0.003965620877276588,50.0
7609,145854,3,100,0.003965620877276588,100.0
7609,145854,3,250,0.0010187274104025423,250.0
7609,145854,3,500,0.0021506467552945274,500.0
7609,145854,3,1000,0.0016978790173377556,1000.0
7609,145854,3,2000,0.005097540222168129,1254.5
7609,145854,3,4000,0.005097540222168129,1254.5
7609,145854,3,8000,0.005097540222168129,1254.5
7609,145854,3,16000,0.005097540222168129,1254.5
7609,145854,3,full,0.005097540222168129,1254.5
7609,145854,4,50,0.006569035370527887,50.0
7609,145854,4,100,0.004305196680743917,100.0
7609,145854,4,250,0.00272050959789516,250.0
7609,145854,4,500,0.0010187274104025423,500.0
7609,145854,4,1000,0.006569035370527887,1000.0
7609,145854,4,2000,0.007361378911952099,1254.5
7609,145854,4,4000,0.007361378911952099,1254.5
7609,145854,4,8000,0.007361378911952099,1254.5
7609,145854,4,16000,0.007361378911952099,1254.5
7609,145854,4,full,0.007361378911952099,1254.5
7609,3903,0,50,0.02439768222018801,50.0
7609,3903,0,100,0.02439768222018801,100.0
7609,3903,0,250,0.1707456541628547,250.0
7609,3903,0,500,0.0,500.0
7609,3903,0,1000,0.04879536444037613,1000.0
7609,3903,0,2000,0.19514333638304282,1277.5
7609,3903,0,4000,0.19514333638304282,1277.5
7609,3903,0,8000,0.19514333638304282,1277.5
7609,3903,0,16000,0.19514333638304282,1277.5
7609,3903,0,full,0.19514333638304282,1277.5
7609,3903,1,50,0.04879536444037613,50.0
7609,3903,1,100,0.02439768222018801,100.0
7609,3903,1,250,0.0,250.0
7609,3903,1,500,0.0,500.0
7609,3903,1,1000,0.0,1000.0
7609,3903,1,2000,0.0,1277.5
7609,3903,1,4000,0.0,1277.5
7609,3903,1,8000,0.0,1277.5
7609,3903,1,16000,0.0,1277.5
7609,3903,1,full,0.0,1277.5
7609,3903,2,50,0.04879536444037613,50.0
7609,3903,2,100,0.04879536444037613,100.0
7609,3903,2,250,0.0,250.0
7609,3903,2,500,0.0,500.0
7609,3903,2,1000,0.0,1000.0
7609,3903,2,2000,0.0,1277.5
7609,3903,2,4000,0.0,1277.5
7609,3903,2,8000,0.0,1277.5
7609,3903,2,16000,0.0,1277.5
7609,3903,2,full,0.0,1277.5
7609,3903,3,50,0.0,50.0
7609,3903,3,100,0.0,100.0
7609,3903,3,250,0.0,250.0
7609,3903,3,500,0.0,500.0
7609,3903,3,1000,0.0,1000.0
7609,3903,3,2000,0.0,1277.5
7609,3903,3,4000,0.0,1277.5
7609,3903,3,8000,0.0,1277.5
7609,3903,3,16000,0.0,1277.5
7609,3903,3,full,0.0,1277.5
7609,3903,4,50,0.0,50.0
7609,3903,4,100,0.21950289722476068,100.0
7609,3903,4,250,0.0,250.0
7609,3903,4,500,0.04879536444037613,500.0
7609,3903,4,1000,0.0,1000.0
7609,3903,4,2000,0.19514333638304282,1277.5
7609,3903,4,4000,0.19514333638304282,1277.5
7609,3903,4,8000,0.19514333638304282,1277.5
