ss,task,seed,step,K,over_pred,sigma_t
6794,145804,2,15,2000,-0.11664977903957041,0.1856190809108322
6794,145804,2,15,5000,-0.13102734063666122,0.1856190809108322
6794,145804,2,16,50,-0.14363949504372975,0.1880924209490587
6794,145804,2,16,100,-0.13257625740933254,0.1880924209490587
6794,145804,2,16,250,0.07752171337031599,0.1880924209490587
6794,145804,2,16,500,-0.10674998152615045,0.1880924209490587
6794,145804,2,16,1000,-0.11062425279878785,0.1880924209490587
6794,145804,2,16,2000,-0.09710654990314405,0.1880924209490587
6794,145804,2,16,5000,-0.1120861610418189,0.1880924209490587
6794,145804,2,17,50,-0.14010826830098655,0.16662387438687576
6794,145804,2,17,100,-0.08402360100181117,0.16662387438687576
6794,145804,2,17,250,-0.07248796065861951,0.16662387438687576
6794,145804,2,17,500,-0.06912972006840623,0.16662387438687576
6794,145804,2,17,1000,-0.11772546837804909,0.16662387438687576
6794,145804,2,17,2000,-0.15009610525079586,0.16662387438687576
6794,145804,2,17,5000,-0.07528505808705988,0.16662387438687576
6794,145804,2,18,50,0.03654374739386801,0.1623420489199792
6794,145804,2,18,100,0.15005070411755705,0.1623420489199792
6794,145804,2,18,250,-0.1084275554611337,0.1623420489199792
6794,145804,2,18,500,-0.08079422375525869,0.1623420489199792
6794,145804,2,18,1000,-0.09766657968562764,0.1623420489199792
6794,145804,2,18,2000,-0.10037868916165671,0.1623420489199792
6794,145804,2,18,5000,-0.09426549461091438,0.1623420489199792
6794,145804,2,19,50,-0.08088131475743832,0.15519306482080147
6794,145804,2,19,100,-0.07007493784869379,0.15519306482080147
6794,145804,2,19,250,-0.06813794653932026,0.15519306482080147
6794,145804,2,19,500,-0.07924501832869668,0.15519306482080147
6794,145804,2,19,1000,-0.08268705101949203,0.15519306482080147
6794,145804,2,19,2000,0.07687620080018154,0.15519306482080147
6794,145804,2,19,5000,-0.09581647319708397,0.15519306482080147
6794,145804,2,20,50,-0.09874482567284382,0.15423095296156078
6794,145804,2,20,100,-0.102831628680914,0.15423095296156078
6794,145804,2,20,250,-0.10395102846556181,0.15423095296156078
6794,145804,2,20,500,-0.11058029493499832,0.15423095296156078
6794,145804,2,20,1000,-0.10408215980407154,0.15423095296156078
6794,145804,2,20,2000,-0.10356567552267781,0.15423095296156078
6794,145804,2,20,5000,-0.10778381605060794,0.15423095296156078
6794,145804,2,21,50,0.059185057493256865,0.1413346664588821
6794,145804,2,21,100,0.12422545914112437,0.1413346664588821
6794,145804,2,21,250,0.08949008713058892,0.1413346664588821
6794,145804,2,21,500,0.14467089662825838,0.1413346664588821
6794,145804,2,21,1000,0.05427810631172214,0.1413346664588821
6794,145804,2,21,2000,0.4366817486949544,0.1413346664588821
6794,145804,2,21,5000,0.05939985722353858,0.1413346664588821
6794,145804,2,22,50,-0.05500918414204792,0.1396107678412717
6794,145804,2,22,100,0.10360645819367986,0.1396107678412717
6794,145804,2,22,250,0.36936118749901004,0.1396107678412717
6794,145804,2,22,500,0.4960838739133417,0.1396107678412717
6794,145804,2,22,1000,0.3721164301134292,0.1396107678412717
6794,145804,2,22,2000,0.15986658582158475,0.1396107678412717
6794,145804,2,22,5000,0.5094266937880361,0.1396107678412717
6794,145804,2,23,50,0.10614554028090795,0.14261919051133995
6794,145804,2,23,100,0.15810117863156337,0.14261919051133995
6794,145804,2,23,250,0.11350600828948065,0.14261919051133995
6794,145804,2,23,500,-0.19300928937700934,0.14261919051133995
6794,145804,2,23,1000,-0.04571337427490185,0.14261919051133995
6794,145804,2,23,2000,-0.17006893384778654,0.14261919051133995
6794,145804,2,23,5000,0.10812628327272134,0.14261919051133995
6794,145804,2,24,50,-0.09164059984587525,0.13986580545743205
6794,145804,2,24,100,0.06469550148582481,0.13986580545743205
6794,145804,2,24,250,-0.14884722357843727,0.13986580545743205
6794,145804,2,24,500,-0.2051063202995933,0.13986580545743205
6794,145804,2,24,1000,-0.1736414380967719,0.13986580545743205
6794,145804,2,24,2000,-0.17355574912777139,0.13986580545743205
6794,145804,2,24,5000,-0.18220579900716327,0.13986580545743205
6794,3,0,5,50,-0.029649165714608294,0.03507170534854403
6794,3,0,5,100,-0.016623359261314308,0.03507170534854403
6794,3,0,5,250,-0.028925739635410896,0.03507170534854403
6794,3,0,5,500,-0.027775515623502445,0.03507170534854403
6794,3,0,5,1000,-0.025817887126769246,0.03507170534854403
6794,3,0,5,2000,-0.040850770959551586,0.03507170534854403
6794,3,0,5,5000,-0.03408278902644024,0.03507170534854403
6794,3,0,6,50,-0.020129995184108407,0.030295953214560113
6794,3,0,6,100,-0.030475528861990786,0.030295953214560113
6794,3,0,6,250,-0.021822951630523058,0.030295953214560113
6794,3,0,6,500,-0.019325815626420217,0.030295953214560113
6794,3,0,6,1000,-0.021150016834770913,0.030295953214560113
6794,3,0,6,2000,-0.0237581033623675,0.030295953214560113
6794,3,0,6,5000,-0.015807843596115534,0.030295953214560113
6794,3,0,7,50,-0.017154755588310255,0.026588538986053453
6794,3,0,7,100,-0.027356372820861785,0.026588538986053453
6794,3,0,7,250,-0.026163833855924024,0.026588538986053453
6794,3,0,7,500,-0.016144343569013175,0.026588538986053453
6794,3,0,7,1000,-0.02356594331008144,0.026588538986053453
6794,3,0,7,2000,-0.017216550404243636,0.026588538986053453
6794,3,0,7,5000,-0.01970208970066467,0.026588538986053453
6794,3,0,8,50,-0.03711190770792794,0.03124457953964572
6794,3,0,8,100,-0.03148571285613666,0.03124457953964572
6794,3,0,8,250,-0.035868421409242957,0.03124457953964572
6794,3,0,8,500,-0.028916520904303855,0.03124457953964572
6794,3,0,8,1000,-0.009520668981491398,0.03124457953964572
6794,3,0,8,2000,-0.005219951757696295,0.03124457953964572
6794,3,0,8,5000,-0.03327906551905346,0.03124457953964572
6794,3,0,9,50,-0.016716882148263168,0.026851761693809595
6794,3,0,9,100,0.0022213232964041207,0.026851761693809595
6794,3,0,9,250,-0.00436251203972815,0.026851761693809595
6794,3,0,9,500,-0.003180397081695263,0.026851761693809595
6794,3,0,9,1000,-0.003180397081695263,0.026851761693809595
6794,3,0,9,2000,-0.003751404634930955,0.026851761693809595
6794,3,0,9,5000,-0.002221844496750114,0.026851761693809595
6794,3,0,10,50,-0.020874073826987027,0.027565341310180812
6794,3,0,10,100,-0.02883436669988515,0.027565341310180812
6794,3,0,10,250,-0.018947261300666374,0.027565341310180812
6794,3,0,10,500,-0.023494669162869464,0.027565341310180812
6794,3,0,10,1000,-0.014809647209910737,0.027565341310180812
6794,3,0,10,2000,-0.019212259101201057,0.027565341310180812
6794,3,0,10,5000,-0.02321947538058111,0.027565341310180812
6794,3,0,11,50,0.006685176228260703,0.026363559579889367
6794,3,0,11,100,-0.017306033988517155,0.026363559579889367
6794,3,0,11,250,-0.011047916293140059,0.026363559579889367
6794,3,0,11,500,0.007908368288502943,0.026363559579889367
6794,3,0,11,1000,0.006858996543399165,0.026363559579889367
6794,3,0,11,2000,-0.0057071763554336075,0.026363559579889367
6794,3,0,11,5000,-0.007154973189454239,0.026363559579889367
6794,3,0,12,50,-0.011231476539730445,0.02170950643129886
6794,3,0,12,100,-0.00441398057382103,0.02170950643129886
6794,3,0,12,250,0.006849875537357497,0.02170950643129886
6794,3,0,12,500,0.026776374561670035,0.02170950643129886
6794,3,0,12,1000,0.007062329828087077,0.02170950643129886
6794,3,0,12,2000,-0.010651185105345351,0.02170950643129886
6794,3,0,12,5000,0.03928179504526086,0.02170950643129886
6794,3,0,13,50,-0.015807941321180796,0.01983835023290734
6794,3,0,13,100,-0.014758113525775052,0.01983835023290734
6794,3,0,13,250,-0.009887268274326844,0.01983835023290734
6794,3,0,13,500,-0.015868921761574284,0.01983835023290734
6794,3,0,13,1000,0.004811232961960288,0.01983835023290734
6794,3,0,13,2000,-0.011975457457543581,0.01983835023290734
6794,3,0,13,5000,-0.015432058147195837,0.01983835023290734
6794,3,0,14,50,-0.018712786295350115,0.020619559826690878
6794,3,0,14,100,-0.014606900275611068,0.020619559826690878
6794,3,0,14,250,-0.019703001801268494,0.020619559826690878
6794,3,0,14,500,-0.015758134113188493,0.020619559826690878
6794,3,0,14,1000,-0.01857007512581821,0.020619559826690878
6794,3,0,14,2000,-0.01924411747230348,0.020619559826690878
6794,3,0,14,5000,-0.017020351049280902,0.020619559826690878
6794,3,0,15,50,-0.00864218579958409,0.018883509846194756
6794,3,0,15,100,-0.01570598150364244,0.018883509846194756
6794,3,0,15,250,0.0005608115714816897,0.018883509846194756
6794,3,0,15,500,-0.01264927177887809,0.018883509846194756
6794,3,0,15,1000,-0.013423417166671836,0.018883509846194756
6794,3,0,15,2000,-0.014115734100262456,0.018883509846194756
6794,3,0,15,5000,-0.01206767734362968,0.018883509846194756
6794,3,0,16,50,-0.010875333828820888,0.019007068811382127
6794,3,0,16,100,-0.013647142414867197,0.019007068811382127
6794,3,0,16,250,-0.009895542329807383,0.019007068811382127
6794,3,0,16,500,-0.0006421188253397103,0.019007068811382127
6794,3,0,16,1000,0.009795113538283218,0.019007068811382127
6794,3,0,16,2000,-0.01178251560473842,0.019007068811382127
6794,3,0,16,5000,-0.01029426059391858,0.019007068811382127
6794,3,0,17,50,-0.008755774899825153,0.018343413128538946
6794,3,0,17,100,0.00392522495006864,0.018343413128538946
6794,3,0,17,250,0.06099187422601737,0.018343413128538946
6794,3,0,17,500,0.011508559673269803,0.018343413128538946
6794,3,0,17,1000,0.01798017406006691,0.018343413128538946
6794,3,0,17,2000,-0.00842934060859546,0.018343413128538946
6794,3,0,17,5000,-0.009336945859793389,0.018343413128538946
6794,3,0,18,50,-0.006819287592096712,0.018150878631208373
6794,3,0,18,100,-0.010070502770701317,0.018150878631208373
6794,3,0,18,250,-0.001987499791519909,0.018150878631208373
6794,3,0,18,500,-0.012383459602803737,0.018150878631208373
6794,3,0,18,1000,-0.00781823320379782,0.018150878631208373
6794,3,0,18,2000,-0.010559095519344752,0.018150878631208373
6794,3,0,18,5000,0.014474124487660278,0.018150878631208373
6794,3,0,19,50,-0.010305303526233267,0.017557094407088428
6794,3,0,19,100,-0.007145102957916705,0.017557094407088428
6794,3,0,19,250,-0.009907823112942471,0.017557094407088428
6794,3,0,19,500,-0.01180391739391451,0.017557094407088428
6794,3,0,19,1000,-0.009834822489586226,0.017557094407088428
6794,3,0,19,2000,-0.00869476188441054,0.017557094407088428
6794,3,0,19,5000,-0.012649369503942687,0.017557094407088428
6794,3,0,20,50,-0.014881344832402443,0.017913755085989854
6794,3,0,20,100,-0.013026034478444859,0.017913755085989854
6794,3,0,20,250,-0.010925597087115158,0.017913755085989854
6794,3,0,20,500,2.0522263594391355e-05,0.017913755085989854
6794,3,0,20,1000,-0.009397274799754274,0.017913755085989854
6794,3,0,20,2000,-0.011445722456646323,0.017913755085989854
6794,3,0,20,5000,-0.010550267688497206,0.017913755085989854
6794,3,0,21,50,-0.010711644345392957,0.017701920341672724
6794,3,0,21,100,-0.007409090932781415,0.017701920341672724
6794,3,0,21,250,-0.0015286806125978103,0.017701920341672724
6794,3,0,21,500,-0.008520159768753421,0.017701920341672724
6794,3,0,21,1000,-0.008285912788588035,0.017701920341672724
6794,3,0,21,2000,-0.009183028882837618,0.017701920341672724
6794,3,0,21,5000,-0.005912594441501939,0.017701920341672724
6794,3,0,22,50,-0.009896552155476135,0.017819384655530745
6794,3,0,22,100,0.004494994652484818,0.017819384655530745
6794,3,0,22,250,-0.011386045017116264,0.017819384655530745
6794,3,0,22,500,0.007186245210169306,0.017819384655530745
6794,3,0,22,1000,-0.0017734818997542368,0.017819384655530745
6794,3,0,22,2000,0.007186245210169306,0.017819384655530745
6794,3,0,22,5000,0.005554822979514928,0.017819384655530745
6794,3,0,23,50,-0.006379296775645971,0.015310127472233002
6794,3,0,23,100,-0.00725621635651752,0.015310127472233002
6794,3,0,23,250,-0.005380286013901503,0.015310127472233002
6794,3,0,23,500,-0.005034013534530368,0.015310127472233002
6794,3,0,23,1000,-0.00780787434693575,0.015310127472233002
6794,3,0,23,2000,-0.0011103521854965992,0.015310127472233002
6794,3,0,23,5000,-0.006981250599379596,0.015310127472233002
6794,3,0,24,50,-0.007175853778285446,0.017587677539286983
6794,3,0,24,100,0.0018248852838042007,0.017587677539286983
6794,3,0,24,250,-0.002893899766919117,0.017587677539286983
6794,3,0,24,500,0.009488875760431559,0.017587677539286983
6794,3,0,24,1000,-0.0013149558960268148,0.017587677539286983
6794,3,0,24,2000,-0.0013149558960268148,0.017587677539286983
6794,3,0,24,5000,-0.007175853778285446,0.017587677539286983
6794,3,1,5,50,-0.30418183794004927,0.41848284862152724
6794,3,1,5,100,-0.30470359206065867,0.41848284862152724
6794,3,1,5,250,-0.2845721961506227,0.41848284862152724
6794,3,1,5,500,-0.2890071224633174,0.41848284862152724
6794,3,1,5,1000,-0.288485368342708,0.41848284862152724
6794,3,1,5,2000,-0.28718236747960024,0.41848284862152724
6794,3,1,5,5000,-0.288485368342708,0.41848284862152724
6794,3,1,6,50,-0.21322488544016416,0.38754089365864125
6794,3,1,6,100,-0.22765868205111106,0.38754089365864125
6794,3,1,6,250,-0.2749195331816987,0.38754089365864125
6794,3,1,6,500,-0.3161089866405926,0.38754089365864125
6794,3,1,6,1000,-0.3129792762924729,0.38754089365864125
6794,3,1,6,2000,-0.31036910496349535,0.38754089365864125
6794,3,1,6,5000,-0.31036910496349535,0.38754089365864125
6794,3,1,7,50,-0.25609605696302795,0.38744319062802396
6794,3,1,7,100,-0.26079350537461765,0.38744319062802396
6794,3,1,7,250,-0.25303778363722795,0.38744319062802396
6794,3,1,7,500,-0.28690583812142734,0.38744319062802396
6794,3,1,7,1000,-0.27768296998719944,0.38744319062802396
6794,3,1,7,2000,-0.2868159636368942,0.38744319062802396
6794,3,1,7,5000,-0.2854397667003017,0.38744319062802396
6794,3,1,8,50,-0.2396657047045625,0.38332332601728075
6794,3,1,8,100,-0.25775757851362,0.38332332601728075
6794,3,1,8,250,-0.25910123300365684,0.38332332601728075
6794,3,1,8,500,-0.3031326942200967,0.38332332601728075
6794,3,1,8,1000,-0.27148674483282,0.38332332601728075
6794,3,1,8,2000,-0.2731973569409295,0.38332332601728075
6794,3,1,8,5000,-0.2725960871926483,0.38332332601728075
6794,3,1,9,50,-0.2520393592258713,0.3198166007264904
6794,3,1,9,100,-0.2557699484220134,0.3198166007264904
6794,3,1,9,250,-0.2531186999908266,0.3198166007264904
6794,3,1,9,500,-0.2549333567178552,0.3198166007264904
6794,3,1,9,1000,-0.25291455233059923,0.3198166007264904
6794,3,1,9,2000,-0.2487875251218563,0.3198166007264904
6794,3,1,9,5000,-0.2488998437962563,0.3198166007264904
6794,3,1,10,50,-0.2444154686008061,0.3296394413871802
6794,3,1,10,100,-0.21415298037993413,0.3296394413871802
6794,3,1,10,250,-0.23563904113730083,0.3296394413871802
6794,3,1,10,500,-0.23241808815374132,0.3296394413871802
6794,3,1,10,1000,-0.23368349744194838,0.3296394413871802
6794,3,1,10,2000,-0.23336595613160915,0.3296394413871802
6794,3,1,10,5000,-0.23398794359361386,0.3296394413871802
6794,3,1,11,50,-0.23011568562862983,0.2623370841584137
6794,3,1,11,100,-0.2200960324666117,0.2623370841584137
6794,3,1,11,250,-0.20667274560002624,0.2623370841584137
6794,3,1,11,500,-0.2348855157381654,0.2623370841584137
6794,3,1,11,1000,-0.2067242467091408,0.2623370841584137
6794,3,1,11,2000,-0.25190730008839535,0.2623370841584137
6794,3,1,11,5000,-0.25073495763683573,0.2623370841584137
6794,3,1,12,50,0.8268314133181285,0.18412493734939794
6794,3,1,12,100,-0.08516833859050654,0.18412493734939794
6794,3,1,12,250,-0.16734952099816114,0.18412493734939794
6794,3,1,12,500,-0.11876276289345389,0.18412493734939794
6794,3,1,12,1000,-0.11771322827324182,0.18412493734939794
6794,3,1,12,2000,-0.10242378357051374,0.18412493734939794
6794,3,1,12,5000,-0.16734952099816114,0.18412493734939794
6794,3,1,13,50,-0.11285140630277213,0.0744804247504059
6794,3,1,13,100,-0.1454356791865944,0.0744804247504059
6794,3,1,13,250,-0.1116486387810588,0.0744804247504059
6794,3,1,13,500,-0.13209470939953594,0.0744804247504059
6794,3,1,13,1000,-0.11288199424803347,0.0744804247504059
6794,3,1,13,2000,-0.1130858487330666,0.0744804247504059
6794,3,1,13,5000,-0.12707988255271474,0.0744804247504059
6794,3,1,14,50,-0.047568131309129735,0.0990693658301586
6794,3,1,14,100,0.7160093005595605,0.0990693658301586
6794,3,1,14,250,-0.04238915892857953,0.0990693658301586
6794,3,1,14,500,0.4685469924655273,0.0990693658301586
6794,3,1,14,1000,0.7209832131792803,0.0990693658301586
6794,3,1,14,2000,0.7203410943539409,0.0990693658301586
6794,3,1,14,5000,0.7200659331466739,0.0990693658301586
6794,3,1,15,50,-0.08493415676038507,0.1616539677073433
6794,3,1,15,100,-0.0870530641889492,0.1616539677073433
6794,3,1,15,250,-0.08269139909978207,0.1616539677073433
6794,3,1,15,500,-0.1048596133840074,0.1616539677073433
6794,3,1,15,1000,-0.08531179898553509,0.1616539677073433
6794,3,1,15,2000,-0.08428242830368016,0.1616539677073433
6794,3,1,15,5000,-0.08288561137842854,0.1616539677073433
6794,3,1,16,50,-0.17021419509988323,0.11043985056665401
6794,3,1,16,100,-0.14869800244755715,0.11043985056665401
6794,3,1,16,250,-0.07220230730180854,0.11043985056665401
6794,3,1,16,500,-0.08639012992482231,0.11043985056665401
6794,3,1,16,1000,0.6806515577635919,0.11043985056665401
6794,3,1,16,2000,-0.09980341625978317,0.11043985056665401
6794,3,1,16,5000,0.6832607844169437,0.11043985056665401
6794,3,1,17,50,-0.06760672098269294,0.07255508615338843
6794,3,1,17,100,0.7577265019430348,0.07255508615338843
6794,3,1,17,250,-0.19311625947021038,0.07255508615338843
6794,3,1,17,500,-0.2335295804649946,0.07255508615338843
6794,3,1,17,1000,0.015115624387589288,0.07255508615338843
6794,3,1,17,2000,-0.23192926737994723,0.07255508615338843
6794,3,1,17,5000,-0.23045114320083782,0.07255508615338843
6794,3,1,18,50,-0.18657363153637385,0.08423691375610098
6794,3,1,18,100,-0.04971932058407735,0.08423691375610098
6794,3,1,18,250,-0.07953100308133576,0.08423691375610098
6794,3,1,18,500,-0.17454628206945721,0.08423691375610098
6794,3,1,18,1000,-0.1827208208592721,0.08423691375610098
6794,3,1,18,2000,-0.17688067326575818,0.08423691375610098
6794,3,1,18,5000,0.6547624942146762,0.08423691375610098
6794,3,1,19,50,-0.03179058248308142,0.05382885318891191
6794,3,1,19,100,-0.008735545811424772,0.05382885318891191
6794,3,1,19,250,-0.18305536633087516,0.05382885318891191
6794,3,1,19,500,-0.2840436012754818,0.05382885318891191
6794,3,1,19,1000,-0.29426681574733915,0.05382885318891191
6794,3,1,19,2000,-0.20772110751946182,0.05382885318891191
6794,3,1,19,5000,-0.2598263529839768,0.05382885318891191
6794,3,1,20,50,-0.018591835240230892,0.06021698833439836
6794,3,1,20,100,-0.004025099966225576,0.06021698833439836
6794,3,1,20,250,-0.02870279618773164,0.06021698833439836
6794,3,1,20,500,-0.17951990151398312,0.06021698833439836
6794,3,1,20,1000,0.6145125043780828,0.06021698833439836
6794,3,1,20,2000,-0.21150371902506382,0.06021698833439836
6794,3,1,20,5000,-0.13513040823538247,0.06021698833439836
6794,3,1,21,50,-0.02928315277215965,0.06505416094232445
6794,3,1,21,100,-0.019753362784626916,0.06505416094232445
6794,3,1,21,250,-0.13353038832552955,0.06505416094232445
6794,3,1,21,500,-0.03137160255554983,0.06505416094232445
6794,3,1,21,1000,0.7554434164057189,0.06505416094232445
6794,3,1,21,2000,-0.21036255086915412,0.06505416094232445
6794,3,1,21,5000,0.6560467644403767,0.06505416094232445
6794,3,1,22,50,-0.03397200137805312,0.0682591230077181
6794,3,1,22,100,-0.031228826235973783,0.0682591230077181
6794,3,1,22,250,-0.10728469344038138,0.0682591230077181
6794,3,1,22,500,0.7355172431316216,0.0682591230077181
6794,3,1,22,1000,0.7310428033177526,0.0682591230077181
6794,3,1,22,2000,-0.031922999945794395,0.0682591230077181
6794,3,1,22,5000,-0.30456104376623594,0.0682591230077181
6794,3,1,23,50,-0.03259639079184862,0.0599546279618644
6794,3,1,23,100,-0.0025881831894118967,0.0599546279618644
6794,3,1,23,250,0.18957857955185164,0.0599546279618644
6794,3,1,23,500,0.03280848675734238,0.0599546279618644
6794,3,1,23,1000,0.7570335986590555,0.0599546279618644
6794,3,1,23,2000,0.7566563799091857,0.0599546279618644
6794,3,1,23,5000,-0.15611663786166163,0.0599546279618644
6794,3,1,24,50,0.004301336149205137,0.03659900212459906
6794,3,1,24,100,-0.45918929631699007,0.03659900212459906
6794,3,1,24,250,-0.4666093324570219,0.03659900212459906
6794,3,1,24,500,-0.03953568476343816,0.03659900212459906
6794,3,1,24,1000,-0.5338398770905348,0.03659900212459906
6794,3,1,24,2000,-0.23703481566186202,0.03659900212459906
6794,3,1,24,5000,0.5928329805675665,0.03659900212459906
6794,3,2,5,50,-0.29599746149371875,0.38842847268164016
6794,3,2,5,100,-0.06484315387710515,0.38842847268164016
6794,3,2,5,250,-0.29243121328143606,0.38842847268164016
6794,3,2,5,500,-0.18054950022098926,0.38842847268164016
6794,3,2,5,1000,-0.2753783849356424,0.38842847268164016
6794,3,2,5,2000,0.692535902885782,0.38842847268164016
6794,3,2,5,5000,-0.01851023481117986,0.38842847268164016
6794,3,2,6,50,-0.23212149258227688,0.4223739506407033
6794,3,2,6,100,-0.24784881072505227,0.4223739506407033
6794,3,2,6,250,-0.15048200607928097,0.4223739506407033
6794,3,2,6,500,-0.2830847229403204,0.4223739506407033
6794,3,2,6,1000,-0.27779512578649135,0.4223739506407033
6794,3,2,6,2000,-0.26279081024763273,0.4223739506407033
6794,3,2,6,5000,-0.15048200607928097,0.4223739506407033
6794,3,2,7,50,-0.15943042965671683,0.30063734458879976
6794,3,2,7,100,-0.10313831666882123,0.30063734458879976
6794,3,2,7,250,-0.206897415523848,0.30063734458879976
6794,3,2,7,500,-0.10319945998432256,0.30063734458879976
6794,3,2,7,1000,-0.1054812099457536,0.30063734458879976
6794,3,2,7,2000,0.004493724226642626,0.30063734458879976
6794,3,2,7,5000,-0.15100222917387673,0.30063734458879976
6794,3,2,8,50,-0.1358136367379531,0.3165461376078479
6794,3,2,8,100,-0.2414800031063543,0.3165461376078479
6794,3,2,8,250,-0.16535299205482223,0.3165461376078479
6794,3,2,8,500,-0.1619994261584199,0.3165461376078479
6794,3,2,8,1000,-0.22582314473525122,0.3165461376078479
6794,3,2,8,2000,-0.1499403486204871,0.3165461376078479
6794,3,2,8,5000,-0.207345582670714,0.3165461376078479
6794,3,2,9,50,-0.20014963010411502,0.27399926085267107
6794,3,2,9,100,-0.17265924364448315,0.27399926085267107
6794,3,2,9,250,-0.2155697006433699,0.27399926085267107
6794,3,2,9,500,-0.2193626710058333,0.27399926085267107
6794,3,2,9,1000,-0.20046554266337557,0.27399926085267107
6794,3,2,9,2000,-0.22040060891836355,0.27399926085267107
6794,3,2,9,5000,-0.1235935408683616,0.27399926085267107
6794,3,2,10,50,-0.20047472881945982,0.16625974296451784
6794,3,2,10,100,-0.08169206258782225,0.16625974296451784
6794,3,2,10,250,-0.1380373054359113,0.16625974296451784
6794,3,2,10,500,-0.13788449600969,0.16625974296451784
6794,3,2,10,1000,-0.13650849452322678,0.16625974296451784
6794,3,2,10,2000,-0.13650849452322678,0.16625974296451784
6794,3,2,10,5000,-0.13714054766689876,0.16625974296451784
6794,3,2,11,50,-0.047456366410097095,0.1486631942823644
6794,3,2,11,100,-0.2079983861031307,0.1486631942823644
6794,3,2,11,250,-0.07741098810203817,0.1486631942823644
6794,3,2,11,500,-0.06733217870083508,0.1486631942823644
6794,3,2,11,1000,-0.08090794924342593,0.1486631942823644
6794,3,2,11,2000,0.01651071483669775,0.1486631942823644
6794,3,2,11,5000,-0.1889487089346249,0.1486631942823644
6794,3,2,12,50,-0.11539975024079474,0.18299469534562715
6794,3,2,12,100,-0.13586556132234784,0.18299469534562715
6794,3,2,12,250,-0.12721278864075125,0.18299469534562715
6794,3,2,12,500,-0.14450817059721233,0.18299469534562715
6794,3,2,12,1000,-0.14694439131096493,0.18299469534562715
6794,3,2,12,2000,-0.07044977114092843,0.18299469534562715
6794,3,2,12,5000,-0.1654033204631593,0.18299469534562715
6794,3,2,13,50,-0.04627343707652465,0.10034068662597358
6794,3,2,13,100,-0.222125228285751,0.10034068662597358
6794,3,2,13,250,-0.21798702784460722,0.10034068662597358
6794,3,2,13,500,-0.13364313047520926,0.10034068662597358
6794,3,2,13,1000,-0.204613906511251,0.10034068662597358
6794,3,2,13,2000,-0.19959989403996958,0.10034068662597358
6794,3,2,13,5000,-0.19503372296533783,0.10034068662597358
6794,3,2,14,50,-0.07376333491083298,0.11339446029025896
6794,3,2,14,100,-0.08049053291692876,0.11339446029025896
6794,3,2,14,250,-0.08524052483832356,0.11339446029025896
6794,3,2,14,500,-0.08885745978418114,0.11339446029025896
6794,3,2,14,1000,-0.010254975117895526,0.11339446029025896
6794,3,2,14,2000,-0.008612119054667411,0.11339446029025896
6794,3,2,14,5000,-0.21585499268234698,0.11339446029025896
6794,3,2,15,50,-0.032586162235074156,0.08374126441797354
6794,3,2,15,100,0.19729390826248483,0.08374126441797354
6794,3,2,15,250,-0.20142282482247909,0.08374126441797354
6794,3,2,15,500,0.0036788561887515225,0.08374126441797354
6794,3,2,15,1000,-0.20901743050314614,0.08374126441797354
6794,3,2,15,2000,-0.2153266258323573,0.08374126441797354
6794,3,2,15,5000,-0.2088741004082042,0.08374126441797354
6794,3,2,16,50,-0.020110613046269932,0.1340362274046697
6794,3,2,16,100,-0.06123693611334646,0.1340362274046697
6794,3,2,16,250,0.018834812326179673,0.1340362274046697
6794,3,2,16,500,-0.08038818219913157,0.1340362274046697
6794,3,2,16,1000,-0.05845398686992054,0.1340362274046697
6794,3,2,16,2000,-0.04509272284441945,0.1340362274046697
6794,3,2,16,5000,-0.08461775557580109,0.1340362274046697
6794,3,2,17,50,-0.07296739683360376,0.10327770112170909
6794,3,2,17,100,-0.03532663365036215,0.10327770112170909
6794,3,2,17,250,-0.04705947234719443,0.10327770112170909
6794,3,2,17,500,0.013248749900971912,0.10327770112170909
6794,3,2,17,1000,-0.03532663365036215,0.10327770112170909
6794,3,2,17,2000,-0.06362243751850294,0.10327770112170909
6794,3,2,17,5000,-0.20408417151035552,0.10327770112170909
6794,3,2,18,50,-0.037070407130437855,0.07963475272701064
6794,3,2,18,100,-0.028497964452051716,0.07963475272701064
6794,3,2,18,250,-0.09427133064532955,0.07963475272701064
6794,3,2,18,500,-0.030312718904144886,0.07963475272701064
6794,3,2,18,1000,-0.0466305896131024,0.07963475272701064
6794,3,2,18,2000,-0.047650024913376554,0.07963475272701064
6794,3,2,18,5000,-0.1797446040128261,0.07963475272701064
6794,3,2,19,50,-0.2289128529568738,0.046197943331927616
6794,3,2,19,100,-0.0013357713348149947,0.046197943331927616
6794,3,2,19,250,0.017877269566903387,0.046197943331927616
6794,3,2,19,500,-0.17089621832665525,0.046197943331927616
6794,3,2,19,1000,-0.23649628540513956,0.046197943331927616
6794,3,2,19,2000,-0.23747356862749203,0.046197943331927616
6794,3,2,19,5000,-0.23139796877801466,0.046197943331927616
6794,3,2,20,50,-0.007868859638927805,0.06746031778892525
6794,3,2,20,100,-0.023401178850940507,0.06746031778892525
6794,3,2,20,250,-0.022944216448248955,0.06746031778892525
6794,3,2,20,500,-0.043552282649032104,0.06746031778892525
6794,3,2,20,1000,-0.27742855906867747,0.06746031778892525
6794,3,2,20,2000,-0.18065071081303086,0.06746031778892525
6794,3,2,20,5000,-0.2744426022907802,0.06746031778892525
6794,3,2,21,50,-0.002783503018792821,0.06345902325831583
6794,3,2,21,100,-0.03161754396846106,0.06345902325831583
