ss,task,seed,step,N,over_full,K_ak,over_ak,sigma_t
6767,31,0,21,68227,-0.09934895833333335,1000,0.2273437500000005,0.15617072062154524
6767,31,0,22,68226,0.3601562500000004,1000,-0.11705729166666667,0.16767925963728908
6767,31,0,23,68225,-0.1095052083333331,1000,0.37330729166666754,0.16085452529005503
6767,31,0,24,68224,-0.14049479166666679,1000,0.08020833333333366,0.16530792370473624
6767,31,1,5,68243,-0.09231770833333308,1000,-0.10208333333333297,0.180930985396994
6767,31,1,6,68242,-0.07708333333333306,1002,-0.1055989583333331,0.18041656241733167
6767,31,1,7,68241,0.3442708333333334,1217,0.2772135416666666,0.13917916995794202
6767,31,1,8,68240,0.37760416666666746,1312,0.37109375000000094,0.12597723185459234
6767,31,1,9,68239,0.36171875000000087,1254,0.19153645833333388,0.133733008373901
6767,31,1,10,68238,-0.13450520833333313,1281,-0.07669270833333286,0.13011876868094435
6767,31,1,11,68237,0.19179687500000075,1389,0.20533854166666726,0.11671798407858733
6767,31,1,12,68236,0.002083333333334103,1686,0.0578125000000006,0.09016240704321307
6767,31,1,13,68235,0.04205729166666705,1669,0.12955729166666674,0.0913752046114292
6767,31,1,14,68234,0.44843750000000127,1855,0.4243489583333341,0.07937831223645413
6767,31,1,15,68233,-0.14361979166666616,1055,0.36653645833333426,0.16847321127439968
6767,31,1,16,68232,-0.18307291666666636,1061,0.007942708333333659,0.1671193409977275
6767,31,1,17,68231,-0.083984375,1168,-0.05729166666666663,0.14707915387981085
6767,31,1,18,68230,0.4195312500000006,1149,-0.07122395833333273,0.1504019480724117
6767,31,1,19,68229,-0.14557291666666672,1060,-0.11614583333333361,0.1674302886615264
6767,31,1,20,68228,0.36627604166666694,1040,-0.08385416666666656,0.17167014215874296
6767,31,1,21,68227,0.17786458333333355,1034,-0.04036458333333348,0.17314495125184734
6767,31,1,22,68226,-0.13033854166666659,1128,-0.06653645833333321,0.15417688805106852
6767,31,1,23,68225,0.39179687500000027,1102,-0.16445312499999998,0.1589973112864757
6767,31,1,24,68224,-0.14348958333333373,1080,0.0751302083333335,0.16328881502282325
6767,31,2,5,68243,0.3179687499999996,1000,0.31640624999999967,0.2002991940284945
6767,31,2,6,68242,-0.010026041666667207,1000,0.2986979166666667,0.20490742393940273
6767,31,2,7,68241,-0.004166666666666874,1123,-0.11692708333333368,0.1715819477742657
6767,31,2,8,68240,0.10039062499999951,1087,0.04973958333333295,0.17919538916849603
6767,31,2,9,68239,-0.04531250000000042,1119,-0.14361979166666705,0.17232939524419275
6767,31,2,10,68238,0.0678385416666667,1135,0.3052083333333333,0.16911375856249417
6767,31,2,11,68237,0.26276041666666683,1244,0.08124999999999982,0.14968810619086856
6767,31,2,12,68236,0.0884114583333333,1215,0.31666666666666665,0.15450246305899545
6767,31,2,13,68235,0.2690104166666667,1166,0.03984375000000051,0.16316258053148508
6767,31,2,14,68234,-0.08085937500000051,1156,0.00846354166666663,0.16514167066256366
6767,31,2,15,68233,-0.201302083333333,1168,-0.1886718749999996,0.16283254832984975
6767,31,2,16,68232,-0.11536458333333344,1096,-0.16419270833333321,0.17718115015827557
6767,31,2,17,68231,-0.1257812500000003,1117,0.3130208333333336,0.17280418524779145
6767,31,2,18,68230,-0.11341145833333355,1118,-0.146484375,0.1726732323094654
6767,31,2,19,68229,-0.14544270833333361,1102,-0.2084635416666667,0.1760427388051166
6767,31,2,20,68228,-0.12265625000000047,1114,-0.163932291666667,0.17335460289096594
6767,31,2,21,68227,-0.09218750000000031,1088,-0.15039062500000022,0.17889637839236827
6767,31,2,22,68226,-0.10234375000000029,1124,-0.08958333333333357,0.17141490325666198
6767,31,2,23,68225,-0.11835937500000004,1175,-0.12708333333333355,0.16152418624768644
6767,31,2,24,68224,-0.19596354166666696,1157,-0.16263020833333386,0.16492927233892313
5965,145836,0,5,11223,-0.08830502351674485,1000,-0.1025106958689852,0.0979550001653149
5965,145836,0,6,11222,0.2466869368731237,1000,0.2315342196973995,0.10076497494432969
5965,145836,0,7,11221,-0.04710963619878605,1000,-0.16738273502578205,0.1094877145226662
5965,145836,0,8,11220,-0.06936359579531792,1000,0.20596666572221978,0.10541079959311007
5965,145836,0,9,11219,-0.16975034708448866,1000,-0.10629728140760375,0.10248966734154517
5965,145836,0,10,11218,-0.05136938998129925,1000,0.14323645662152285,0.10777615767447683
5965,145836,0,11,11217,0.13281524480081708,1000,-0.06865437468124858,0.10529307293774014
5965,145836,0,12,11216,0.02959833824446212,1018,0.02959833824446212,0.09566769083430093
5965,145836,0,13,11215,-0.06723664078880287,1047,0.08451808381027925,0.09208378399169365
5965,145836,0,14,11214,-0.14062694792315933,1037,-0.15648676120586957,0.09337648125140101
5965,145836,0,15,11213,0.03598203660678967,1032,-0.048058097693658985,0.09388156784841434
5965,145836,0,16,11212,0.0994342168640564,1090,0.09185537910126462,0.08730107112529752
5965,145836,0,17,11211,-0.14109852241174015,1059,-0.011370027483423528,0.0907044453433319
5965,145836,0,18,11210,-0.10393144018813327,1015,-0.0019004646682145854,0.09602730488235957
5965,145836,0,19,11209,0.2291678472261578,1007,0.22040803677678944,0.09708697422661902
5965,145836,0,20,11208,0.21093882812942732,1041,0.19483924321414492,0.09287649918315162
5965,145836,0,21,11207,-0.00875644585481894,1039,0.011842487391625411,0.09306381021451995
5965,145836,0,22,11206,0.09067210432368134,1070,-0.09872145407151323,0.08951415525756981
5965,145836,0,23,11205,0.04687606250354215,1105,0.1699796707655703,0.08570710997145449
5965,145836,0,24,11204,-0.07410076783589215,1213,-0.06675939961466537,0.07574386815921971
5965,145836,1,5,11223,0.1508082110273693,1000,0.1508082110273693,0.07499720789925747
5965,145836,1,6,11222,-0.03361725789085934,1000,-0.03361725789085934,0.07509426159323486
5965,145836,1,7,11221,0.028415063466878165,1052,0.028415063466878165,0.07011835237890462
5965,145836,1,8,11220,0.12902741967473197,1122,-0.11576294837649492,0.06432427286764836
5965,145836,1,9,11219,-0.08949254830849374,1306,-0.10156701564005177,0.0525520734947669
5965,145836,1,10,11218,0.10866631013770012,1173,0.0449780770102568,0.06065793825489616
5965,145836,1,11,11217,-0.048059337281125325,1317,-0.15908812404374695,0.05192819183781458
5965,145836,1,12,11216,-0.16027210715702378,1423,-0.1328092239474138,0.046844833460519604
5965,145836,1,13,11215,0.15032919901399722,1040,-0.12666122428741367,0.07118182440038917
5965,145836,1,14,11214,-0.05539680965603133,1104,-0.08806684563948486,0.06572825962170677
5965,145836,1,15,11213,-0.03787701167337221,1067,-0.0762335666118884,0.06879562421152062
5965,145836,1,16,11212,0.21662286790955954,1087,-0.05942157307190932,0.06706818278792163
5965,145836,1,17,11211,-0.08451631297104223,1000,-0.16146246529155028,0.07684917073006006
5965,145836,1,18,11210,0.031009874199581566,1000,-0.04616241429138024,0.07904655156185382
5965,145836,1,19,11209,-0.07244432481441543,1029,-0.03977127840426131,0.07217039298189067
5965,145836,1,20,11208,0.26018250269167564,1037,0.22869326231087495,0.07145878233001186
5965,145836,1,21,11207,-0.011605549101828871,1000,-0.08522695075650122,0.08983972521484723
5965,145836,1,22,11206,0.015621635405451806,1000,0.013964838216127817,0.08695090546594894
5965,145836,1,23,11205,-0.05184344364481208,1000,-0.008289298464327022,0.08623102892344525
5965,145836,1,24,11204,-0.016566555221849466,1000,0.06036844081147019,0.0861276017078018
5965,145836,2,5,11223,-0.06699509831699457,1000,-0.06155012183373976,0.06118841429621922
5965,145836,2,6,11222,-0.057763182127273605,1000,-0.10274798832662746,0.06629764327259381
5965,145836,2,7,11221,0.07126105003683403,1000,0.07883510653368864,0.06698769564950696
5965,145836,2,8,11220,-0.044271157987192056,1068,0.10913859296197737,0.05606551633914592
5965,145836,2,9,11219,-0.0104135972119902,1000,0.015393905479685777,0.062107348709058326
5965,145836,2,10,11218,-0.07433894571315192,1084,-0.044033511361703415,0.05492678566253619
5965,145836,2,11,11217,0.09966814472715002,1000,0.09966814472715002,0.0648523376425544
5965,145836,2,12,11216,0.2855141808806029,1127,0.18845253442511511,0.05214975980363955
5965,145836,2,13,11215,0.22774887374624608,1000,0.22774887374624608,0.0836589379853361
5965,145836,2,14,11214,0.21875230209100716,1000,0.226564359381198,0.07701000376749487
5965,145836,2,15,11213,0.15127447299824415,1000,-0.007343493228309184,0.07396349301239803
5965,145836,2,16,11212,-0.07102180965603133,1000,-0.03243132685442174,0.07483293126960733
5965,145836,2,17,11211,0.0018976313254385202,1000,0.011603069926900078,0.07024669255650484
5965,145836,2,18,11210,-0.017987830792768444,1000,0.12666140137133786,0.066989117480475
5965,145836,2,19,11209,-0.03361619538731764,1000,0.04735330367767987,0.06186178364515131
5965,145836,2,20,11208,-0.058948936079785685,1000,-0.058948936079785685,0.064987658162811
5965,145836,2,21,11207,0.007580962769877186,1000,-0.009467083640278151,0.06206370689371517
5965,145836,2,22,11206,0.08830272142573892,1000,0.04901098628662248,0.07055491686139634
5965,145836,2,23,11205,-0.005923634328780847,1022,0.058001891256304505,0.05940260080816348
5965,145836,2,24,11204,0.06462713209044135,1014,0.0835676743922481,0.06006913634991539
5965,9914,0,5,11315,-0.2682062370606876,1000,-0.2697398574493015,0.33143483963767745
5965,9914,0,6,11314,-0.07652356513930758,1066,-0.21736837756603755,0.30437632730215863
5965,9914,0,7,11313,-0.2367781266368998,1049,-0.2691649933900382,0.3107844943305287
5965,9914,0,8,11312,-0.08087109638073264,1126,-0.23035601818363172,0.2827893793280777
5965,9914,0,9,11311,0.6604431948567017,1407,0.06066121448704276,0.2101212051545288
5965,9914,0,10,11310,-0.03244805567334286,1382,0.08682707777306586,0.21521047781244626
5965,9914,0,11,11309,-0.16156369259933645,1324,-0.1594606644882901,0.22802209338573162
5965,9914,0,12,11308,-0.0920519100296826,1564,0.20642140692424849,0.18249842515828513
5965,9914,0,13,11307,0.09230329126237835,1764,0.18790961500087272,0.15546876455098688
5965,9914,0,14,11306,-0.08981013506772084,1872,0.21697240340724955,0.14363515146930939
5965,9914,0,15,11305,-0.038510435633933415,1888,0.012483708937168436,0.1419933541238559
5965,9914,0,16,11304,0.17115632249133284,2248,0.17115632249133284,0.11256555693578364
5965,9914,0,17,11303,-0.10615186388466208,2242,0.030675135940734788,0.11296402076739026
5965,9914,0,18,11302,0.004506934224638104,1833,0.004506934224638104,0.1477947787527088
5965,9914,0,19,11301,-0.04728578421590912,2225,-0.0586357443067026,0.11413469905582539
5965,9914,0,20,11300,-0.07362118368212445,2504,-0.0009591460676945385,0.0974784056652516
5965,9914,0,21,11299,-0.07369367501434199,1897,-0.0678031696640149,0.14116693058009797
5965,9914,0,22,11298,0.016039291861015714,2181,-0.025773007033999096,0.11715566449523897
5965,9914,0,23,11297,-0.06766403307475555,2549,0.002510694420193804,0.09520875980399784
5965,9914,0,24,11296,-0.06160243259085607,2331,-0.08198146092639325,0.10725005405925656
5965,9914,1,5,11315,-0.22704402172557459,1000,-0.22397288356488976,0.3795429235669261
5965,9914,1,6,11314,-0.09204957159960991,1010,-0.26369384649921346,0.37469849349219864
5965,9914,1,7,11313,-0.17806482439949078,1142,-0.13683362537726595,0.3179253985218066
5965,9914,1,8,11312,-0.1771072372851743,1316,-0.2016007333316704,0.26324292953753214
5965,9914,1,9,11311,0.15641797722681017,1247,-0.020228589334263747,0.2828584386192267
5965,9914,1,10,11310,0.01988600932877782,1353,-0.07612291412037664,0.25360633455811654
5965,9914,1,11,11309,-0.06572235663864678,1771,-0.04495008231273989,0.17707397738933559
5965,9914,1,12,11308,-0.02191498715422424,1657,-0.00828856538874101,0.193583197437374
5965,9914,1,13,11307,0.06603258836147863,2134,0.15866053166546246,0.13817508804812187
5965,9914,1,14,11306,-0.10977720997231233,1921,-0.038175260657003496,0.15893529292434344
5965,9914,1,15,11305,0.06692275074206344,1661,-0.08087187585742328,0.19298437684694258
5965,9914,1,16,11304,0.13417171247911075,2199,-0.07522417749619681,0.13270050760196436
5965,9914,1,17,11303,-0.07344580142675272,1903,-0.05485684131101731,0.16091623999940646
5965,9914,1,18,11302,-0.09930572011174488,1845,-0.041651726696764535,0.16771905131893017
5965,9914,1,19,11301,-0.041794370931132696,1986,-0.07015874822279211,0.15201651430070562
5965,9914,1,20,11300,-0.10849341186301265,2211,-0.10849341186301265,0.13179130055593943
5965,9914,1,21,11299,-0.052034745952956984,2068,-0.016282488588461153,0.1440884772078232
5965,9914,1,22,11298,-0.1485090169863571,2226,-0.14981308148961148,0.1305479654011404
5965,9914,1,23,11297,-0.006119671497343604,2085,-0.006119671497343604,0.14249731259814258
5965,9914,1,24,11296,-0.034146535382006515,2357,0.17711464231373597,0.12097592579953609
5965,9914,2,5,11315,-0.31506525778853234,1000,-0.3202285113865957,0.3778143289138467
5965,9914,2,6,11314,-0.21070541081539518,1000,-0.2354970566960155,0.3882586773317342
5965,9914,2,7,11313,0.03625346087650705,1037,-0.2172078053677865,0.35981684235961753
5965,9914,2,8,11312,-0.16124527637125363,1147,-0.21005532725549414,0.3146334537657219
5965,9914,2,9,11311,-0.002578119153923142,1144,0.03615290838342822,0.31585452524934493
5965,9914,2,10,11310,-0.22051746339577427,1278,-0.19377439762041404,0.2725256006021587
5965,9914,2,11,11309,-0.06016351862014002,1497,-0.06016351862014002,0.22055347014792392
5965,9914,2,12,11308,0.4713382523509012,1447,0.7750527705719495,0.23077496105889977
5965,9914,2,13,11307,-0.10445845077448623,1397,-0.0960989530069093,0.24201348575210221
5965,9914,2,14,11306,0.05227287608191333,1614,0.04638470916165793,0.19952578559588577
5965,9914,2,15,11305,-0.01708651879474199,1662,-0.13579458294879232,0.19193097497384845
5965,9914,2,16,11304,-0.10235737135516765,1726,-0.055166683295502894,0.1825361277096318
5965,9914,2,17,11303,-0.08094085954453711,1750,-0.10494172632261689,0.17914940893375852
5965,9914,2,18,11302,-0.16206060898954977,1754,-0.07516181936095456,0.1785743611412658
5965,9914,2,19,11301,0.09414090756030191,1855,0.11695073395525324,0.16578007556261457
5965,9914,2,20,11300,-0.09680983574867286,1813,-0.016913085231097802,0.17095244866071882
5965,9914,2,21,11299,-0.0030723073757193964,1952,-0.03301629418073959,0.15490706969820306
5965,9914,2,22,11298,-0.1677757320845069,1970,-0.08538660484896954,0.15299217197869822
5965,9914,2,23,11297,-0.13731378301863317,2036,-0.10300862413010614,0.14638640768354927
5965,9914,2,24,11296,-0.04188440048888664,2116,-0.06420315656880704,0.13905566263924946
5965,3903,0,5,11531,0.05191953219974943,1000,0.05302420309761646,0.030836315725752902
5965,3903,0,6,11530,0.014994217622632755,1128,0.004889858538972169,0.026258747793665663
5965,3903,0,7,11529,0.05192397259192438,1165,0.0052051263834284045,0.02514765020921548
5965,3903,0,8,11528,-0.014842504223305797,1124,0.2675274613587211,0.026388670020260813
5965,3903,0,9,11527,-0.039771112584663704,1242,0.04040090820821163,0.023104322842354287
5965,3903,0,10,11526,-0.021618542683023545,1182,-0.025567778146166176,0.02467224185541329
5965,3903,0,11,11525,0.07086767236615654,1229,0.01594273472899721,0.023429179959643682
5965,3903,0,12,11524,0.07355065599393706,1293,0.05918475386412614,0.021890479160194678
5965,3903,0,13,11523,-0.01642353052621759,1122,0.038504860749300374,0.026458592490985856
5965,3903,0,14,11522,-0.02667590268239306,1147,0.04024475441670894,0.02567028169083152
5965,3903,0,15,11521,0.0517673254235137,1100,0.0009462969102759233,0.027148754954218594
5965,3903,0,16,11520,0.07544250974912725,1170,0.07544250974912725,0.025020554708858878
5965,3903,0,17,11519,-0.013729692606450294,1204,0.0443553241288932,0.024076132469607502
5965,3903,0,18,11518,-0.008676032933895517,1205,-0.028728103932807225,0.024037347285644287
5965,3903,0,19,11517,-0.06787114771309899,1279,-0.06787114771309899,0.022206808421675273
5965,3903,0,20,11516,0.008520865896210927,1253,-0.01988086921170129,0.02282707126198734
5965,3903,0,21,11515,0.22601571504128648,1201,0.009469629691027714,0.024159900715303852
5965,3903,0,22,11514,0.2929272446675809,1000,0.6373159210754831,0.04629237361516143
5965,3903,0,23,11513,-0.10937944039217584,1000,-0.03141355444512861,0.07587883862791238
5965,3903,0,24,11512,-0.034401445002290365,1000,-0.058715305735803525,0.07902759152061735
5965,3903,1,5,11531,-0.008835146986849729,1000,0.10149207044632702,0.02619245243647
5965,3903,1,6,11530,0.05003705260581903,1003,0.028565782929946826,0.026071248297153467
5965,3903,1,7,11529,0.03630316629564534,1033,0.029041891646535145,0.02508756570288275
5965,3903,1,8,11528,-0.026044133551209048,1121,-0.05539463245393872,0.02249511609020547
5965,3903,1,9,11527,-0.021309935426830795,1046,0.05935151525916005,0.024664769647831205
5965,3903,1,10,11526,-0.026046600435752465,1066,-0.03534552171647909,0.02405932665703815
5965,3903,1,11,11525,-0.0175217875242758,1006,0.06693027794881501,0.025969746343710368
5965,3903,1,12,11524,-0.0017322463253289788,1035,0.04419423656830668,0.02501207083666893
5965,3903,1,13,11523,0.041510266186709166,1037,-0.05871061865517424,0.02494462554100734
5965,3903,1,14,11522,0.004266230126777959,1049,-0.00962578348253107,0.024560904410903046
5965,3903,1,15,11521,0.05982614384502416,1076,-0.007732202908161567,0.02375542480853775
5965,3903,1,16,11520,-0.02839976160027813,1085,0.0036334742417777344,0.023493821691294048
